0,42,23,22,1,17,22,25,0,868.1,SF7BW125,-79,6,624512255,13,11,2019,10:23:57
2,42,23,23,1,16,22,25,0,868.1,SF7BW125,-81,6,1251579040,13,11,2019,10:34:24
3,42,23,23,1,16,23,25,0,868.1,SF7BW125,-78,6,1565119887,13,11,2019,10:39:40
5,42,23,23,1,15,23,25,0,868.1,SF7BW125,-75,6,2192364515,13,11,2019,10:50:07
6,42,23,23,1,15,23,25,0,868.1,SF7BW125,-74,6,2505901285,13,11,2019,10:55:16
7,42,23,23,1,15,23,25,0,868.1,SF7BW125,-74,6,2819443039,13,11,2019,11:00:32
9,42,24,23,1,15,23,25,0,868.1,SF7BW125,-75,6,3446523517,13,11,2019,11:11:02
47,47,22,22,1,255,21,24,0,868.1,SF7BW125,-77,6,59093474,13,11,2019,14:29:37
0,47,22,22,1,0,21,24,0,868.1,SF7BW125,-79,6,129887680,13,11,2019,14:35:45
2,48,22,21,1,19,21,24,0,868.1,SF7BW125,-79,6,756981226,13,11,2019,14:46:07
3,48,22,21,1,19,21,24,0,868.1,SF7BW125,-81,6,1070528922,13,11,2019,14:51:16
4,48,22,21,1,19,21,24,0,868.1,SF7BW125,-70,6,1384083607,13,11,2019,14:56:34
6,48,22,21,1,20,21,24,0,868.1,SF7BW125,-74,6,2011341945,13,11,2019,15:06:59
8,48,22,21,1,20,21,24,0,868.1,SF7BW125,-74,6,2638414255,13,11,2019,15:17:27
9,48,22,21,1,20,21,24,0,868.1,SF7BW125,-75,6,2951949920,13,11,2019,15:22:49
10,48,21,21,1,20,21,24,0,868.1,SF7BW125,-75,5,3265668583,13,11,2019,15:27:50
12,48,21,21,1,21,21,24,0,868.1,SF7BW125,-72,6,3892768925,13,11,2019,15:38:19
13,48,21,21,1,21,21,23,0,868.1,SF7BW125,-75,6,4206320603,13,11,2019,15:43:44
15,48,21,21,1,21,21,23,0,868.1,SF7BW125,-72,6,538506650,13,11,2019,15:54:03
17,48,21,21,1,255,20,23,0,868.1,SF7BW125,-77,6,1165779989,13,11,2019,16:04:27
19,48,21,21,1,255,20,23,0,868.1,SF7BW125,-75,6,1792899326,13,11,2019,16:14:53
21,47,21,21,1,255,20,23,0,868.1,SF7BW125,-76,6,2420390651,13,11,2019,16:25:21
22,47,21,21,1,255,20,23,0,868.1,SF7BW125,-76,6,2733973320,13,11,2019,16:30:34
26,47,21,21,1,255,20,23,0,868.1,SF7BW125,-72,6,3988346006,13,11,2019,16:51:31
27,47,21,21,1,255,20,23,0,868.1,SF7BW125,-71,6,7120380,13,11,2019,16:56:42
28,47,21,20,1,255,20,23,0,868.1,SF7BW125,-74,6,320701048,13,11,2019,17:01:56
30,48,21,20,1,255,20,23,0,868.1,SF7BW125,-74,6,948048396,13,11,2019,17:12:25
31,48,21,20,1,255,20,23,0,868.1,SF7BW125,-72,6,1261592065,13,11,2019,17:17:44
32,48,21,20,1,255,20,23,0,868.1,SF7BW125,-74,6,1575312735,13,11,2019,17:22:50
33,48,21,20,1,255,20,23,0,868.1,SF7BW125,-72,6,1888880398,13,11,2019,17:28:09
34,48,21,20,1,255,20,23,0,868.1,SF7BW125,-72,6,2202443068,13,11,2019,17:33:21
37,48,21,20,1,255,20,23,0,868.1,SF7BW125,-72,6,3143135073,13,11,2019,17:49:00
38,48,21,20,1,255,20,23,0,868.1,SF7BW125,-72,6,3456867741,13,11,2019,17:54:12
39,48,21,20,1,255,20,23,0,868.1,SF7BW125,-72,6,3770429419,13,11,2019,17:59:30
40,48,21,20,1,255,20,23,0,868.1,SF7BW125,-72,6,4083985088,13,11,2019,18:04:39
41,48,21,20,1,255,20,23,0,868.1,SF7BW125,-74,6,102573456,13,11,2019,18:09:53
43,48,21,20,1,255,20,23,0,868.1,SF7BW125,-75,6,730042794,13,11,2019,18:20:19
44,48,21,20,1,255,20,23,0,868.1,SF7BW125,-74,6,1043621460,13,11,2019,18:25:34
45,48,21,20,1,255,20,23,0,868.1,SF7BW125,-76,6,1357199127,13,11,2019,18:30:48
46,48,21,20,1,255,20,23,0,868.1,SF7BW125,-74,6,1670763804,13,11,2019,18:36:03
47,48,21,20,1,255,20,23,0,868.1,SF7BW125,-74,6,1984343471,13,11,2019,18:41:15
48,48,21,20,1,255,20,23,0,868.1,SF7BW125,-74,6,2297915138,13,11,2019,18:46:32
50,48,20,20,1,255,20,23,0,868.1,SF7BW125,-74,6,2925213487,13,11,2019,18:56:56
51,48,20,20,1,255,20,23,0,868.1,SF7BW125,-76,6,3238783159,13,11,2019,19:02:08
52,47,20,20,1,255,20,23,0,868.1,SF7BW125,-75,6,3552355839,13,11,2019,19:07:25
53,48,20,20,1,255,20,23,0,868.1,SF7BW125,-75,6,3865936512,13,11,2019,19:12:47
54,47,20,20,1,255,20,23,0,868.1,SF7BW125,-77,6,4179688183,13,11,2019,19:17:49
55,47,20,20,1,255,20,22,0,868.1,SF7BW125,-75,6,198288561,13,11,2019,19:23:21
56,47,20,20,1,255,20,23,0,868.1,SF7BW125,-75,6,511846234,13,11,2019,19:28:16
57,47,20,20,1,255,20,22,0,868.1,SF7BW125,-74,6,825400906,13,11,2019,19:33:37
58,47,20,20,1,255,20,22,0,868.1,SF7BW125,-74,6,1138963590,13,11,2019,19:38:43
59,47,20,20,1,255,20,22,0,868.1,SF7BW125,-74,6,1452517257,13,11,2019,19:44:01
60,47,20,20,1,255,20,22,0,868.1,SF7BW125,-74,6,1766254937,13,11,2019,19:49:11
61,47,20,20,1,255,20,22,0,868.1,SF7BW125,-74,6,2079818626,13,11,2019,19:54:26
62,47,20,20,1,255,20,22,0,868.1,SF7BW125,-74,6,2393387300,13,11,2019,19:59:43
65,47,20,20,1,255,20,22,0,868.1,SF7BW125,-74,6,3334050340,13,11,2019,20:15:28
66,47,20,20,1,255,20,22,0,868.1,SF7BW125,-72,6,3647939029,13,11,2019,20:20:32
67,47,20,20,1,255,20,22,0,868.1,SF7BW125,-74,6,3961484711,13,11,2019,20:25:46
68,47,20,20,1,255,20,22,0,868.1,SF7BW125,-74,6,4275026395,13,11,2019,20:31:01
69,47,20,20,1,255,20,22,0,868.1,SF7BW125,-75,5,293676781,13,11,2019,20:36:14
70,47,20,20,1,255,19,22,0,868.1,SF7BW125,-75,6,607225462,13,11,2019,20:41:31
71,47,20,20,1,255,19,22,0,868.1,SF7BW125,-75,7,921105151,13,11,2019,20:46:40
72,47,20,20,1,255,19,22,0,868.1,SF7BW125,-75,6,1234672835,13,11,2019,20:51:55
73,47,20,20,1,255,19,22,0,868.1,SF7BW125,-75,6,1548231518,13,11,2019,20:57:08
74,47,20,20,1,255,19,22,0,868.1,SF7BW125,-76,6,1861795200,13,11,2019,21:02:21
77,47,20,20,1,255,19,22,0,868.1,SF7BW125,-75,5,2802958251,13,11,2019,21:18:08
78,47,20,20,1,255,19,22,0,868.1,SF7BW125,-76,6,3116509937,13,11,2019,21:23:16
81,47,20,20,1,255,19,22,0,868.1,SF7BW125,-75,6,4057162988,13,11,2019,21:38:57
83,47,20,20,1,255,19,22,0,868.1,SF7BW125,-72,6,389626060,13,11,2019,21:49:28
85,47,20,20,1,255,19,22,0,868.1,SF7BW125,-72,6,1016725437,13,11,2019,21:59:51
88,47,20,20,1,255,19,22,0,868.1,SF7BW125,-72,6,1957930505,13,11,2019,22:15:32
89,47,20,20,1,255,19,22,0,868.1,SF7BW125,-72,6,2271520193,13,11,2019,22:20:45
90,47,20,20,1,255,19,22,0,868.1,SF7BW125,-75,6,2585111889,13,11,2019,22:25:59
91,47,20,20,1,255,19,22,0,868.1,SF7BW125,-76,6,2898700588,13,11,2019,22:31:13
92,47,20,20,1,255,19,22,0,868.1,SF7BW125,-76,6,3212275288,13,11,2019,22:36:27
93,47,20,20,1,255,19,22,0,868.1,SF7BW125,-75,6,3526029984,13,11,2019,22:41:40
94,47,20,20,1,255,19,22,0,868.1,SF7BW125,-76,5,3839595671,13,11,2019,22:46:53
95,47,20,20,1,255,19,22,0,868.1,SF7BW125,-76,6,4153164372,13,11,2019,22:52:07
96,47,20,19,1,255,19,22,0,868.1,SF7BW125,-76,6,171765763,13,11,2019,22:57:22
97,47,20,19,1,255,19,22,0,868.1,SF7BW125,-76,6,485338456,13,11,2019,23:02:34
98,47,20,19,1,255,19,22,0,868.1,SF7BW125,-76,6,798905147,13,11,2019,23:07:48
100,47,20,19,1,255,19,22,0,868.1,SF7BW125,-76,6,1426231528,13,11,2019,23:18:15
101,47,20,19,1,255,19,22,0,868.1,SF7BW125,-76,6,1739805221,13,11,2019,23:23:33
102,47,20,19,1,255,19,22,0,868.1,SF7BW125,-76,6,2053371912,13,11,2019,23:28:42
103,47,20,19,1,255,19,22,0,868.1,SF7BW125,-76,6,2366942605,13,11,2019,23:33:58
104,47,20,19,1,255,19,22,0,868.1,SF7BW125,-76,6,2680680293,13,11,2019,23:39:10
105,47,20,19,1,255,19,22,0,868.1,SF7BW125,-76,6,2994254994,13,11,2019,23:44:24
107,47,20,19,1,255,19,22,0,868.1,SF7BW125,-76,6,3621433387,13,11,2019,23:54:51
111,47,20,19,1,255,19,22,0,868.1,SF7BW125,-76,6,581162872,14,11,2019,00:15:45
112,47,20,19,1,255,19,22,0,868.1,SF7BW125,-76,6,894747568,14,11,2019,00:21:01
113,47,20,19,1,255,19,22,0,868.1,SF7BW125,-76,6,1208344264,14,11,2019,00:26:12
114,47,20,19,1,255,19,22,0,868.1,SF7BW125,-76,6,1521931960,14,11,2019,00:31:29
115,47,20,19,1,255,19,22,0,868.1,SF7BW125,-76,6,1835693662,14,11,2019,00:36:40
116,47,20,19,1,255,19,22,0,868.1,SF7BW125,-76,6,2149280366,14,11,2019,00:41:54
117,47,20,19,1,255,19,22,0,868.1,SF7BW125,-75,6,2462866060,14,11,2019,00:47:07
118,46,20,19,1,255,19,22,0,868.1,SF7BW125,-77,6,2776447765,14,11,2019,00:52:22
121,46,20,19,1,255,19,22,0,868.1,SF7BW125,-76,6,3717380888,14,11,2019,01:08:05
122,46,20,19,1,255,19,22,0,868.1,SF7BW125,-76,6,4030955593,14,11,2019,01:13:17
123,46,20,19,1,255,19,22,0,868.1,SF7BW125,-76,5,49567005,14,11,2019,01:18:30
125,46,20,19,1,255,19,22,0,868.1,SF7BW125,-76,6,676722413,14,11,2019,01:28:57
126,46,20,19,1,255,19,22,0,868.1,SF7BW125,-76,6,990466122,14,11,2019,01:34:11
127,46,20,19,1,255,19,22,0,868.1,SF7BW125,-76,6,1304050821,14,11,2019,01:39:28
128,46,20,19,1,255,19,22,0,868.1,SF7BW125,-76,6,1617626525,14,11,2019,01:44:46
129,46,20,19,1,255,19,22,0,868.1,SF7BW125,-75,6,1931206233,14,11,2019,01:49:51
130,46,20,19,1,255,19,22,0,868.1,SF7BW125,-76,6,2244791944,14,11,2019,01:55:07
131,46,20,19,1,255,19,22,0,868.1,SF7BW125,-75,6,2558369653,14,11,2019,02:00:18
132,46,20,19,1,255,19,22,0,868.1,SF7BW125,-76,6,2872119361,14,11,2019,02:05:35
133,46,20,19,1,255,19,22,0,868.1,SF7BW125,-76,6,3185881079,14,11,2019,02:10:45
134,46,20,19,1,255,19,22,0,868.1,SF7BW125,-76,6,3499459800,14,11,2019,02:16:02
135,46,20,19,1,255,19,22,0,868.1,SF7BW125,-76,5,3813043516,14,11,2019,02:21:14
136,46,20,19,1,255,19,22,0,868.1,SF7BW125,-76,6,4126608230,14,11,2019,02:26:28
138,46,20,19,1,255,19,22,0,868.1,SF7BW125,-76,6,459024356,14,11,2019,02:36:53
139,46,19,19,1,255,19,22,0,868.1,SF7BW125,-76,6,772592067,14,11,2019,02:42:07
140,46,19,19,1,255,19,22,0,868.1,SF7BW125,-76,6,1086163781,14,11,2019,02:47:22
141,46,19,19,1,255,19,22,0,868.1,SF7BW125,-76,6,1399752487,14,11,2019,02:52:34
142,46,19,19,1,255,19,22,0,868.1,SF7BW125,-75,6,1713344199,14,11,2019,02:57:47
143,46,19,19,1,255,19,22,0,868.1,SF7BW125,-76,5,2027265913,14,11,2019,03:03:04
144,46,19,19,1,255,19,22,0,868.1,SF7BW125,-76,6,2340836622,14,11,2019,03:08:16
145,46,19,19,1,255,19,22,0,868.1,SF7BW125,-76,6,2654406331,14,11,2019,03:13:36
147,46,19,19,1,255,19,22,0,868.1,SF7BW125,-76,6,3281552751,14,11,2019,03:23:57
148,46,19,19,1,255,19,22,0,868.1,SF7BW125,-76,6,3595464462,14,11,2019,03:29:09
149,46,19,19,1,255,19,22,0,868.1,SF7BW125,-76,6,3909030179,14,11,2019,03:34:23
150,46,19,19,1,255,19,22,0,868.1,SF7BW125,-75,6,4222594888,14,11,2019,03:39:40
153,46,19,19,1,255,19,22,0,868.1,SF7BW125,-75,5,868697731,14,11,2019,03:55:20
154,46,19,19,1,255,19,22,0,868.1,SF7BW125,-76,6,1182450444,14,11,2019,04:00:32
155,46,19,19,1,255,19,22,0,868.1,SF7BW125,-76,6,1496194157,14,11,2019,04:05:45
156,46,19,19,1,255,19,22,0,868.1,SF7BW125,-76,6,1809760874,14,11,2019,04:11:00
157,46,19,19,1,255,19,22,0,868.1,SF7BW125,-76,6,2123324587,14,11,2019,04:16:12
158,46,19,19,1,255,19,22,0,868.1,SF7BW125,-76,6,2436909305,14,11,2019,04:21:28
159,46,19,19,1,255,19,22,0,868.1,SF7BW125,-76,6,2750666018,14,11,2019,04:26:40
160,46,19,19,1,255,19,22,0,868.1,SF7BW125,-75,6,3064243738,14,11,2019,04:31:53
161,46,19,19,1,255,19,22,0,868.1,SF7BW125,-76,6,3377821450,14,11,2019,04:37:07
162,46,19,19,1,255,19,22,0,868.1,SF7BW125,-76,6,3691410172,14,11,2019,04:42:21
163,46,19,19,1,255,19,22,0,868.1,SF7BW125,-75,6,4004994892,14,11,2019,04:47:34
165,46,19,19,1,255,19,22,0,868.1,SF7BW125,-76,6,337353033,14,11,2019,04:58:03
166,46,19,19,1,255,19,22,0,868.1,SF7BW125,-75,6,651101750,14,11,2019,05:03:15
167,46,19,19,1,255,19,22,0,868.1,SF7BW125,-75,6,964684469,14,11,2019,05:08:31
169,46,19,19,1,255,19,22,0,868.1,SF7BW125,-76,6,1591839902,14,11,2019,05:18:56
170,46,19,19,1,255,18,22,0,868.1,SF7BW125,-75,6,1905594629,14,11,2019,05:24:10
171,46,19,19,1,255,18,22,0,868.1,SF7BW125,-76,6,2219174352,14,11,2019,05:29:25
173,46,19,19,1,255,18,22,0,868.1,SF7BW125,-75,6,2846346788,14,11,2019,05:39:50
176,46,19,19,1,255,18,22,0,868.1,SF7BW125,-76,6,3787263950,14,11,2019,05:55:32
177,46,19,19,1,255,18,22,0,868.1,SF7BW125,-74,6,4100839676,14,11,2019,06:00:45
