in s,C1 in V
-1.08912E+01,4.64000E+00
-1.08907E+01,4.64229E+00
-1.08902E+01,4.63985E+00
-1.08897E+01,4.63344E+00
-1.08892E+01,4.62489E+00
-1.08887E+01,4.63649E+00
-1.08882E+01,4.64091E+00
-1.08877E+01,4.63588E+00
-1.08872E+01,4.64549E+00
-1.08867E+01,4.62718E+00
-1.08862E+01,4.63145E+00
-1.08857E+01,4.64168E+00
-1.08852E+01,4.64198E+00
-1.08847E+01,4.64626E+00
-1.08842E+01,4.62688E+00
-1.08837E+01,4.62688E+00
-1.08832E+01,4.63771E+00
-1.08827E+01,4.64244E+00
-1.08822E+01,4.63573E+00
-1.08817E+01,4.64442E+00
-1.08812E+01,4.62840E+00
-1.08806E+01,4.63527E+00
-1.08801E+01,4.64229E+00
-1.08796E+01,4.63969E+00
-1.08791E+01,4.64854E+00
-1.08786E+01,4.62703E+00
-1.08781E+01,4.62825E+00
-1.08776E+01,4.63817E+00
-1.08771E+01,4.64244E+00
-1.08766E+01,4.64214E+00
-1.08761E+01,4.63344E+00
-1.08756E+01,4.62718E+00
-1.08751E+01,4.63680E+00
-1.08746E+01,4.64397E+00
-1.08741E+01,4.63695E+00
-1.08736E+01,4.64549E+00
-1.08731E+01,4.62596E+00
-1.08726E+01,4.63100E+00
-1.08721E+01,4.63985E+00
-1.08716E+01,4.63969E+00
-1.08711E+01,4.64473E+00
-1.08706E+01,4.63420E+00
-1.08701E+01,4.62871E+00
-1.08696E+01,4.63741E+00
-1.08691E+01,4.64397E+00
-1.08686E+01,4.63634E+00
-1.08680E+01,4.64290E+00
-1.08675E+01,4.62352E+00
-1.08670E+01,4.63268E+00
-1.08665E+01,4.63924E+00
-1.08660E+01,4.63725E+00
-1.08655E+01,4.64320E+00
-1.08650E+01,4.62718E+00
-1.08645E+01,4.62947E+00
-1.08640E+01,4.64046E+00
-1.08635E+01,4.64229E+00
-1.08630E+01,4.64229E+00
-1.08625E+01,4.63741E+00
-1.08620E+01,4.62642E+00
-1.08615E+01,4.63329E+00
-1.08610E+01,4.64320E+00
-1.08605E+01,4.63435E+00
-1.08600E+01,4.64778E+00
-1.08595E+01,4.62688E+00
-1.08590E+01,4.63420E+00
-1.08585E+01,4.64000E+00
-1.08580E+01,4.64442E+00
-1.08575E+01,4.64320E+00
-1.08570E+01,4.63557E+00
-1.08565E+01,4.62611E+00
-1.08560E+01,4.63664E+00
-1.08554E+01,4.64015E+00
-1.08549E+01,4.63634E+00
-1.08544E+01,4.64275E+00
-1.08539E+01,4.62672E+00
-1.08534E+01,4.63206E+00
-1.08529E+01,4.64366E+00
-1.08524E+01,4.63939E+00
-1.08519E+01,4.64641E+00
-1.08514E+01,4.62764E+00
-1.08509E+01,4.63023E+00
-1.08504E+01,4.63649E+00
-1.08499E+01,4.64397E+00
-1.08494E+01,4.63618E+00
-1.08489E+01,4.64580E+00
-1.08484E+01,4.62611E+00
-1.08479E+01,4.63680E+00
-1.08474E+01,4.64351E+00
-1.08469E+01,4.64122E+00
-1.08464E+01,4.64626E+00
-1.08459E+01,4.62962E+00
-1.08454E+01,4.62978E+00
-1.08449E+01,4.64122E+00
-1.08444E+01,4.64000E+00
-1.08439E+01,4.64305E+00
-1.08434E+01,4.63145E+00
-1.08428E+01,4.62794E+00
-1.08423E+01,4.63435E+00
-1.08418E+01,4.64534E+00
-1.08413E+01,4.63741E+00
-1.08408E+01,4.64732E+00
-1.08403E+01,4.62337E+00
-1.08398E+01,4.63283E+00
-1.08393E+01,4.63985E+00
-1.08388E+01,4.64244E+00
-1.08383E+01,4.64351E+00
-1.08378E+01,4.63557E+00
-1.08373E+01,4.62917E+00
-1.08368E+01,4.64015E+00
-1.08363E+01,4.64366E+00
-1.08358E+01,4.63893E+00
-1.08353E+01,4.64397E+00
-1.08348E+01,4.62840E+00
-1.08343E+01,4.63283E+00
-1.08338E+01,4.64397E+00
-1.08333E+01,4.63939E+00
-1.08328E+01,4.64824E+00
-1.08323E+01,4.62566E+00
-1.08318E+01,4.63283E+00
-1.08313E+01,4.63985E+00
-1.08308E+01,4.64580E+00
-1.08302E+01,4.63985E+00
-1.08297E+01,4.63908E+00
-1.08292E+01,4.62566E+00
-1.08287E+01,4.63649E+00
-1.08282E+01,4.64198E+00
-1.08277E+01,4.63893E+00
-1.08272E+01,4.64931E+00
-1.08267E+01,4.63023E+00
-1.08262E+01,4.63206E+00
-1.08257E+01,4.64442E+00
-1.08252E+01,4.64488E+00
-1.08247E+01,4.64580E+00
-1.08242E+01,4.63390E+00
-1.08237E+01,4.62825E+00
-1.08232E+01,4.63817E+00
-1.08227E+01,4.64366E+00
-1.08222E+01,4.63695E+00
-1.08217E+01,4.64641E+00
-1.08212E+01,4.62932E+00
-1.08207E+01,4.63664E+00
-1.08202E+01,4.64320E+00
-1.08197E+01,4.64229E+00
-1.08192E+01,4.64809E+00
-1.08187E+01,4.62917E+00
-1.08182E+01,4.62825E+00
-1.08176E+01,4.63786E+00
-1.08171E+01,4.64244E+00
-1.08166E+01,4.63832E+00
-1.08161E+01,4.64503E+00
-1.08156E+01,4.62840E+00
-1.08151E+01,4.63741E+00
-1.08146E+01,4.64473E+00
-1.08141E+01,4.63863E+00
-1.08136E+01,4.64732E+00
-1.08131E+01,4.62871E+00
-1.08126E+01,4.63268E+00
-1.08121E+01,4.63985E+00
-1.08116E+01,4.64198E+00
-1.08111E+01,4.64397E+00
-1.08106E+01,4.63374E+00
-1.08101E+01,4.62703E+00
-1.08096E+01,4.63634E+00
-1.08091E+01,4.64503E+00
-1.08086E+01,4.63817E+00
-1.08081E+01,4.64565E+00
-1.08076E+01,4.62550E+00
-1.08071E+01,4.63329E+00
-1.08066E+01,4.64214E+00
-1.08061E+01,4.64091E+00
-1.08056E+01,4.64259E+00
-1.08050E+01,4.63329E+00
-1.08045E+01,4.62993E+00
-1.08040E+01,4.63817E+00
-1.08035E+01,4.64442E+00
-1.08030E+01,4.64015E+00
-1.08025E+01,4.64503E+00
-1.08020E+01,4.62688E+00
-1.08015E+01,4.63298E+00
-1.08010E+01,4.64412E+00
-1.08005E+01,4.63741E+00
-1.08000E+01,4.64641E+00
-1.07995E+01,4.62566E+00
-1.07990E+01,4.63222E+00
-1.07985E+01,4.63863E+00
-1.07980E+01,4.64412E+00
-1.07975E+01,4.63985E+00
-1.07970E+01,4.63786E+00
-1.07965E+01,4.62520E+00
-1.07960E+01,4.63618E+00
-1.07955E+01,4.64214E+00
-1.07950E+01,4.63863E+00
-1.07945E+01,4.64763E+00
-1.07940E+01,4.63008E+00
-1.07935E+01,4.63359E+00
-1.07930E+01,4.64473E+00
-1.07924E+01,4.64198E+00
-1.07919E+01,4.64641E+00
-1.07914E+01,4.63283E+00
-1.07909E+01,4.62947E+00
-1.07904E+01,4.63573E+00
-1.07899E+01,4.64488E+00
-1.07894E+01,4.63588E+00
-1.07889E+01,4.64687E+00
-1.07884E+01,4.62535E+00
-1.07879E+01,4.63512E+00
-1.07874E+01,4.64183E+00
-1.07869E+01,4.64351E+00
-1.07864E+01,4.64580E+00
-1.07859E+01,4.62962E+00
-1.07854E+01,4.62825E+00
-1.07849E+01,4.63908E+00
-1.07844E+01,4.64015E+00
-1.07839E+01,4.63786E+00
-1.07834E+01,4.64229E+00
-1.07829E+01,4.62825E+00
-1.07824E+01,4.63222E+00
-1.07819E+01,4.64381E+00
-1.07814E+01,4.63786E+00
-1.07809E+01,4.64809E+00
-1.07804E+01,4.62566E+00
-1.07798E+01,4.63283E+00
-1.07793E+01,4.63939E+00
-1.07788E+01,4.64275E+00
-1.07783E+01,4.64122E+00
-1.07778E+01,4.63405E+00
-1.07773E+01,4.62688E+00
-1.07768E+01,4.63893E+00
-1.07763E+01,4.64259E+00
-1.07758E+01,4.63878E+00
-1.07753E+01,4.64519E+00
-1.07748E+01,4.62688E+00
-1.07743E+01,4.63023E+00
-1.07738E+01,4.64183E+00
-1.07733E+01,4.63817E+00
-1.07728E+01,4.64595E+00
-1.07723E+01,4.62993E+00
-1.07718E+01,4.63130E+00
-1.07713E+01,4.63847E+00
-1.07708E+01,4.64656E+00
-1.07703E+01,4.63680E+00
-1.07698E+01,4.64626E+00
-1.07693E+01,4.62566E+00
-1.07688E+01,4.63542E+00
-1.07683E+01,4.64061E+00
-1.07678E+01,4.64015E+00
-1.07672E+01,4.64519E+00
-1.07667E+01,4.62871E+00
-1.07662E+01,4.62947E+00
-1.07657E+01,4.64259E+00
-1.07652E+01,4.64320E+00
-1.07647E+01,4.64320E+00
-1.07642E+01,4.63588E+00
-1.07637E+01,4.62840E+00
-1.07632E+01,4.63466E+00
-1.07627E+01,4.64320E+00
-1.07622E+01,4.63603E+00
-1.07617E+01,4.64977E+00
-1.07612E+01,4.62886E+00
-1.07607E+01,4.63329E+00
-1.07602E+01,4.64153E+00
-1.07597E+01,4.64351E+00
-1.07592E+01,4.64656E+00
-1.07587E+01,4.63481E+00
-1.07582E+01,4.62825E+00
-1.07577E+01,4.63618E+00
-1.07572E+01,4.64275E+00
-1.07567E+01,4.63725E+00
-1.07562E+01,4.64397E+00
-1.07557E+01,4.62703E+00
-1.07552E+01,4.63512E+00
-1.07546E+01,4.64381E+00
-1.07541E+01,4.64153E+00
-1.07536E+01,4.64610E+00
-1.07531E+01,4.62764E+00
-1.07526E+01,4.62901E+00
-1.07521E+01,4.63786E+00
-1.07516E+01,4.64168E+00
-1.07511E+01,4.63893E+00
-1.07506E+01,4.64336E+00
-1.07501E+01,4.62794E+00
-1.07496E+01,4.63557E+00
-1.07491E+01,4.64473E+00
-1.07486E+01,4.63832E+00
-1.07481E+01,4.64656E+00
-1.07476E+01,4.62657E+00
-1.07471E+01,4.63237E+00
-1.07466E+01,4.64091E+00
-1.07461E+01,4.64137E+00
-1.07456E+01,4.64366E+00
-1.07451E+01,4.63451E+00
-1.07446E+01,4.62993E+00
-1.07441E+01,4.63786E+00
-1.07436E+01,4.64458E+00
-1.07431E+01,4.63939E+00
-1.07426E+01,4.64595E+00
-1.07420E+01,4.62489E+00
-1.07415E+01,4.63115E+00
-1.07410E+01,4.64275E+00
-1.07405E+01,4.64107E+00
-1.07400E+01,4.64641E+00
-1.07395E+01,4.63145E+00
-1.07390E+01,4.63252E+00
-1.07385E+01,4.63878E+00
-1.07380E+01,4.64473E+00
-1.07375E+01,4.63802E+00
-1.07370E+01,4.64702E+00
-1.07365E+01,4.62703E+00
-1.07360E+01,4.63557E+00
-1.07355E+01,4.64198E+00
-1.07350E+01,4.64153E+00
-1.07345E+01,4.64580E+00
-1.07340E+01,4.62917E+00
-1.07335E+01,4.63176E+00
-1.07330E+01,4.64336E+00
-1.07325E+01,4.64153E+00
-1.07320E+01,4.64336E+00
-1.07315E+01,4.63588E+00
-1.07310E+01,4.62871E+00
-1.07305E+01,4.63435E+00
-1.07300E+01,4.64549E+00
-1.07294E+01,4.63664E+00
-1.07289E+01,4.65114E+00
-1.07284E+01,4.62871E+00
-1.07279E+01,4.63588E+00
-1.07274E+01,4.64259E+00
-1.07269E+01,4.64549E+00
-1.07264E+01,4.64458E+00
-1.07259E+01,4.63435E+00
-1.07254E+01,4.62764E+00
-1.07249E+01,4.64000E+00
-1.07244E+01,4.64259E+00
-1.07239E+01,4.63817E+00
-1.07234E+01,4.64320E+00
-1.07229E+01,4.62794E+00
-1.07224E+01,4.63329E+00
-1.07219E+01,4.64580E+00
-1.07214E+01,4.64153E+00
-1.07209E+01,4.64839E+00
-1.07204E+01,4.62672E+00
-1.07199E+01,4.63100E+00
-1.07194E+01,4.63863E+00
-1.07189E+01,4.64473E+00
-1.07184E+01,4.63786E+00
-1.07179E+01,4.64503E+00
-1.07174E+01,4.62794E+00
-1.07168E+01,4.63725E+00
-1.07163E+01,4.64214E+00
-1.07158E+01,4.64015E+00
-1.07153E+01,4.64702E+00
-1.07148E+01,4.62978E+00
-1.07143E+01,4.63039E+00
-1.07138E+01,4.64198E+00
-1.07133E+01,4.64122E+00
-1.07128E+01,4.64503E+00
-1.07123E+01,4.63039E+00
-1.07118E+01,4.63008E+00
-1.07113E+01,4.63786E+00
-1.07108E+01,4.64595E+00
-1.07103E+01,4.63756E+00
-1.07098E+01,4.64809E+00
-1.07093E+01,4.62703E+00
-1.07088E+01,4.63420E+00
-1.07083E+01,4.64122E+00
-1.07078E+01,4.64275E+00
-1.07073E+01,4.64626E+00
-1.07068E+01,4.63405E+00
-1.07063E+01,4.63069E+00
-1.07058E+01,4.64305E+00
-1.07053E+01,4.64168E+00
-1.07048E+01,4.64061E+00
-1.07042E+01,4.64381E+00
-1.07037E+01,4.62917E+00
-1.07032E+01,4.63481E+00
-1.07027E+01,4.64549E+00
-1.07022E+01,4.63817E+00
-1.07017E+01,4.64885E+00
-1.07012E+01,4.62703E+00
-1.07007E+01,4.63313E+00
-1.07002E+01,4.64061E+00
-1.06997E+01,4.64458E+00
-1.06992E+01,4.64244E+00
-1.06987E+01,4.63695E+00
-1.06982E+01,4.62596E+00
-1.06977E+01,4.63573E+00
-1.06972E+01,4.64320E+00
-1.06967E+01,4.63832E+00
-1.06962E+01,4.64931E+00
-1.06957E+01,4.62856E+00
-1.06952E+01,4.63405E+00
-1.06947E+01,4.64442E+00
-1.06942E+01,4.64366E+00
-1.06937E+01,4.64549E+00
-1.06932E+01,4.63420E+00
-1.06927E+01,4.62794E+00
-1.06922E+01,4.63725E+00
-1.06916E+01,4.64305E+00
-1.06911E+01,4.63710E+00
-1.06906E+01,4.64381E+00
-1.06901E+01,4.62672E+00
-1.06896E+01,4.63466E+00
-1.06891E+01,4.64488E+00
-1.06886E+01,4.64030E+00
-1.06881E+01,4.64427E+00
-1.06876E+01,4.62642E+00
-1.06871E+01,4.62993E+00
-1.06866E+01,4.63847E+00
-1.06861E+01,4.64290E+00
-1.06856E+01,4.63771E+00
-1.06851E+01,4.64381E+00
-1.06846E+01,4.62962E+00
-1.06841E+01,4.63664E+00
-1.06836E+01,4.64412E+00
-1.06831E+01,4.64046E+00
-1.06826E+01,4.64824E+00
-1.06821E+01,4.62581E+00
-1.06816E+01,4.63115E+00
-1.06811E+01,4.64244E+00
-1.06806E+01,4.64259E+00
-1.06801E+01,4.64488E+00
-1.06796E+01,4.63252E+00
-1.06790E+01,4.63130E+00
-1.06785E+01,4.63939E+00
-1.06780E+01,4.64610E+00
-1.06775E+01,4.63954E+00
-1.06770E+01,4.64839E+00
-1.06765E+01,4.62627E+00
-1.06760E+01,4.63268E+00
-1.06755E+01,4.64122E+00
-1.06750E+01,4.64305E+00
-1.06745E+01,4.64565E+00
-1.06740E+01,4.63298E+00
-1.06735E+01,4.63069E+00
-1.06730E+01,4.64168E+00
-1.06725E+01,4.64427E+00
-1.06720E+01,4.64091E+00
-1.06715E+01,4.64351E+00
-1.06710E+01,4.62764E+00
-1.06705E+01,4.63237E+00
-1.06700E+01,4.64290E+00
-1.06695E+01,4.63741E+00
-1.06690E+01,4.64854E+00
-1.06685E+01,4.62672E+00
-1.06680E+01,4.63283E+00
-1.06675E+01,4.64107E+00
-1.06670E+01,4.64519E+00
-1.06664E+01,4.64122E+00
-1.06659E+01,4.63664E+00
-1.06654E+01,4.62688E+00
-1.06649E+01,4.63756E+00
-1.06644E+01,4.64091E+00
-1.06639E+01,4.63847E+00
-1.06634E+01,4.64717E+00
-1.06629E+01,4.62993E+00
-1.06624E+01,4.63222E+00
-1.06619E+01,4.64427E+00
-1.06614E+01,4.64275E+00
-1.06609E+01,4.64748E+00
-1.06604E+01,4.63054E+00
-1.06599E+01,4.63008E+00
-1.06594E+01,4.63649E+00
-1.06589E+01,4.64336E+00
-1.06584E+01,4.63512E+00
-1.06579E+01,4.64549E+00
-1.06574E+01,4.62688E+00
-1.06569E+01,4.63664E+00
-1.06564E+01,4.64259E+00
-1.06559E+01,4.64153E+00
-1.06554E+01,4.64595E+00
-1.06549E+01,4.62886E+00
-1.06544E+01,4.62794E+00
-1.06538E+01,4.64046E+00
-1.06533E+01,4.64107E+00
-1.06528E+01,4.64015E+00
-1.06523E+01,4.63893E+00
-1.06518E+01,4.62901E+00
-1.06513E+01,4.63664E+00
-1.06508E+01,4.64595E+00
-1.06503E+01,4.63786E+00
-1.06498E+01,4.64961E+00
-1.06493E+01,4.62627E+00
-1.06488E+01,4.63313E+00
-1.06483E+01,4.63908E+00
-1.06478E+01,4.64229E+00
-1.06473E+01,4.64320E+00
-1.06468E+01,4.63329E+00
-1.06463E+01,4.62718E+00
-1.06458E+01,4.63893E+00
-1.06453E+01,4.64381E+00
-1.06448E+01,4.63939E+00
-1.06443E+01,4.64412E+00
-1.06438E+01,4.62688E+00
-1.06433E+01,4.63130E+00
-1.06428E+01,4.64229E+00
-1.06423E+01,4.63878E+00
-1.06418E+01,4.64778E+00
-1.06412E+01,4.62993E+00
-1.06407E+01,4.63176E+00
-1.06402E+01,4.63786E+00
-1.06397E+01,4.64473E+00
-1.06392E+01,4.63680E+00
-1.06387E+01,4.64397E+00
-1.06382E+01,4.62474E+00
-1.06377E+01,4.63481E+00
-1.06372E+01,4.64229E+00
-1.06367E+01,4.63832E+00
-1.06362E+01,4.64549E+00
-1.06357E+01,4.62718E+00
-1.06352E+01,4.63252E+00
-1.06347E+01,4.64198E+00
-1.06342E+01,4.64351E+00
-1.06337E+01,4.64290E+00
-1.06332E+01,4.63481E+00
-1.06327E+01,4.62672E+00
-1.06322E+01,4.63542E+00
-1.06317E+01,4.64107E+00
-1.06312E+01,4.63649E+00
-1.06307E+01,4.64778E+00
-1.06302E+01,4.62657E+00
-1.06297E+01,4.63268E+00
-1.06292E+01,4.64412E+00
-1.06286E+01,4.64305E+00
-1.06281E+01,4.64549E+00
-1.06276E+01,4.63084E+00
-1.06271E+01,4.62794E+00
-1.06266E+01,4.63664E+00
-1.06261E+01,4.64107E+00
-1.06256E+01,4.63588E+00
-1.06251E+01,4.64336E+00
-1.06246E+01,4.62581E+00
-1.06241E+01,4.63268E+00
-1.06236E+01,4.64168E+00
-1.06231E+01,4.64061E+00
-1.06226E+01,4.64626E+00
-1.06221E+01,4.62505E+00
-1.06216E+01,4.62764E+00
-1.06211E+01,4.63893E+00
-1.06206E+01,4.64214E+00
-1.06201E+01,4.63863E+00
-1.06196E+01,4.64153E+00
-1.06191E+01,4.62932E+00
-1.06186E+01,4.63603E+00
-1.06181E+01,4.64366E+00
-1.06176E+01,4.63832E+00
-1.06171E+01,4.64977E+00
-1.06166E+01,4.62779E+00
-1.06160E+01,4.63100E+00
-1.06155E+01,4.64046E+00
-1.06150E+01,4.64244E+00
-1.06145E+01,4.64381E+00
-1.06140E+01,4.63054E+00
-1.06135E+01,4.62642E+00
-1.06130E+01,4.63771E+00
-1.06125E+01,4.64366E+00
-1.06120E+01,4.63695E+00
-1.06115E+01,4.64305E+00
-1.06110E+01,4.62611E+00
-1.06105E+01,4.63054E+00
-1.06100E+01,4.64198E+00
-1.06095E+01,4.63817E+00
-1.06090E+01,4.64732E+00
-1.06085E+01,4.63023E+00
-1.06080E+01,4.63130E+00
-1.06075E+01,4.63863E+00
-1.06070E+01,4.64580E+00
-1.06065E+01,4.63649E+00
-1.06060E+01,4.64320E+00
-1.06055E+01,4.62169E+00
-1.06050E+01,4.63618E+00
-1.06045E+01,4.64076E+00
-1.06040E+01,4.63969E+00
-1.06034E+01,4.64549E+00
-1.06029E+01,4.62825E+00
-1.06024E+01,4.63084E+00
-1.06019E+01,4.64351E+00
-1.06014E+01,4.64412E+00
-1.06009E+01,4.64503E+00
-1.06004E+01,4.63252E+00
-1.05999E+01,4.62794E+00
-1.05994E+01,4.63466E+00
-1.05989E+01,4.64351E+00
-1.05984E+01,4.63527E+00
-1.05979E+01,4.64900E+00
-1.05974E+01,4.62642E+00
-1.05969E+01,4.63420E+00
-1.05964E+01,4.63985E+00
-1.05959E+01,4.64305E+00
-1.05954E+01,4.64336E+00
-1.05949E+01,4.63145E+00
-1.05944E+01,4.62611E+00
-1.05939E+01,4.63771E+00
-1.05934E+01,4.64168E+00
-1.05929E+01,4.63878E+00
-1.05924E+01,4.64091E+00
-1.05919E+01,4.62764E+00
-1.05914E+01,4.63390E+00
-1.05908E+01,4.64320E+00
-1.05903E+01,4.63725E+00
-1.05898E+01,4.64778E+00
-1.05893E+01,4.62596E+00
-1.05888E+01,4.63039E+00
-1.05883E+01,4.63710E+00
-1.05878E+01,4.64366E+00
-1.05873E+01,4.63893E+00
-1.05868E+01,4.64275E+00
-1.05863E+01,4.62550E+00
-1.05858E+01,4.63786E+00
-1.05853E+01,4.64336E+00
-1.05848E+01,4.63939E+00
-1.05843E+01,4.64580E+00
