in s,C1 in V
-2.55137E+00,4.56340E+00
-2.55132E+00,4.56950E+00
-2.55128E+00,4.57790E+00
-2.55123E+00,4.58263E+00
-2.55118E+00,4.57912E+00
-2.55114E+00,4.57439E+00
-2.55109E+00,4.57011E+00
-2.55104E+00,4.56416E+00
-2.55099E+00,4.55989E+00
-2.55095E+00,4.55653E+00
-2.55090E+00,4.55226E+00
-2.55085E+00,4.54982E+00
-2.55081E+00,4.54738E+00
-2.55076E+00,4.54555E+00
-2.55071E+00,4.54478E+00
-2.55067E+00,4.54463E+00
-2.55062E+00,4.54524E+00
-2.55057E+00,4.54509E+00
-2.55053E+00,4.54524E+00
-2.55048E+00,4.54631E+00
-2.55043E+00,4.54616E+00
-2.55039E+00,4.54814E+00
-2.55034E+00,4.54906E+00
-2.55029E+00,4.54936E+00
-2.55025E+00,4.55043E+00
-2.55020E+00,4.55165E+00
-2.55015E+00,4.55196E+00
-2.55011E+00,4.55180E+00
-2.55006E+00,4.55272E+00
-2.55001E+00,4.55272E+00
-2.54997E+00,4.55562E+00
-2.54992E+00,4.55714E+00
-2.54987E+00,4.55760E+00
-2.54982E+00,4.55959E+00
-2.54978E+00,4.56142E+00
-2.54973E+00,4.56310E+00
-2.54968E+00,4.56294E+00
-2.54964E+00,4.56432E+00
-2.54959E+00,4.56355E+00
-2.54954E+00,4.56462E+00
-2.54950E+00,4.56584E+00
-2.54945E+00,4.56615E+00
-2.54940E+00,4.56721E+00
-2.54936E+00,4.56599E+00
-2.54931E+00,4.56660E+00
-2.54926E+00,4.56660E+00
-2.54922E+00,4.56630E+00
-2.54917E+00,4.56554E+00
-2.54912E+00,4.56447E+00
-2.54908E+00,4.56447E+00
-2.54903E+00,4.56355E+00
-2.54898E+00,4.56218E+00
-2.54894E+00,4.56111E+00
-2.54889E+00,4.55974E+00
-2.54884E+00,4.55867E+00
-2.54880E+00,4.55608E+00
-2.54875E+00,4.55409E+00
-2.54870E+00,4.55394E+00
-2.54865E+00,4.55638E+00
-2.54861E+00,4.56126E+00
-2.54856E+00,4.56859E+00
-2.54851E+00,4.57835E+00
-2.54847E+00,4.58293E+00
-2.54842E+00,4.58034E+00
-2.54837E+00,4.57484E+00
-2.54833E+00,4.57011E+00
-2.54828E+00,4.56447E+00
-2.54823E+00,4.55974E+00
-2.54819E+00,4.55470E+00
-2.54814E+00,4.55104E+00
-2.54809E+00,4.54997E+00
-2.54805E+00,4.54723E+00
-2.54800E+00,4.54707E+00
-2.54795E+00,4.54662E+00
-2.54791E+00,4.54692E+00
-2.54786E+00,4.54662E+00
-2.54781E+00,4.54707E+00
-2.54777E+00,4.54646E+00
-2.54772E+00,4.54616E+00
-2.54767E+00,4.54723E+00
-2.54763E+00,4.54860E+00
-2.54758E+00,4.54875E+00
-2.54753E+00,4.54982E+00
-2.54748E+00,4.55150E+00
-2.54744E+00,4.55226E+00
-2.54739E+00,4.55257E+00
-2.54734E+00,4.55302E+00
-2.54730E+00,4.55257E+00
-2.54725E+00,4.55409E+00
-2.54720E+00,4.55623E+00
-2.54716E+00,4.55684E+00
-2.54711E+00,4.55791E+00
-2.54706E+00,4.55821E+00
-2.54702E+00,4.55959E+00
-2.54697E+00,4.56157E+00
-2.54692E+00,4.56248E+00
-2.54688E+00,4.56401E+00
-2.54683E+00,4.56416E+00
-2.54678E+00,4.56462E+00
-2.54674E+00,4.56477E+00
-2.54669E+00,4.56630E+00
-2.54664E+00,4.56676E+00
-2.54660E+00,4.56645E+00
-2.54655E+00,4.56767E+00
-2.54650E+00,4.56798E+00
-2.54646E+00,4.56706E+00
-2.54641E+00,4.56706E+00
-2.54636E+00,4.56508E+00
-2.54631E+00,4.56523E+00
-2.54627E+00,4.56355E+00
-2.54622E+00,4.56203E+00
-2.54617E+00,4.56172E+00
-2.54613E+00,4.56081E+00
-2.54608E+00,4.56081E+00
-2.54603E+00,4.55867E+00
-2.54599E+00,4.55684E+00
-2.54594E+00,4.55501E+00
-2.54589E+00,4.55333E+00
-2.54585E+00,4.55638E+00
-2.54580E+00,4.56126E+00
-2.54575E+00,4.56752E+00
-2.54571E+00,4.57530E+00
-2.54566E+00,4.58110E+00
-2.54561E+00,4.58080E+00
-2.54557E+00,4.57607E+00
-2.54552E+00,4.57210E+00
-2.54547E+00,4.56599E+00
-2.54543E+00,4.55959E+00
-2.54538E+00,4.55470E+00
-2.54533E+00,4.55119E+00
-2.54529E+00,4.54875E+00
-2.54524E+00,4.54753E+00
-2.54519E+00,4.54601E+00
-2.54514E+00,4.54433E+00
-2.54510E+00,4.54341E+00
-2.54505E+00,4.54387E+00
-2.54500E+00,4.54448E+00
-2.54496E+00,4.54387E+00
-2.54491E+00,4.54524E+00
-2.54486E+00,4.54585E+00
-2.54482E+00,4.54677E+00
-2.54477E+00,4.54768E+00
-2.54472E+00,4.54677E+00
-2.54468E+00,4.54829E+00
-2.54463E+00,4.54890E+00
-2.54458E+00,4.55089E+00
-2.54454E+00,4.55196E+00
-2.54449E+00,4.55226E+00
-2.54444E+00,4.55333E+00
-2.54440E+00,4.55501E+00
-2.54435E+00,4.55562E+00
-2.54430E+00,4.55669E+00
-2.54426E+00,4.55775E+00
-2.54421E+00,4.55882E+00
-2.54416E+00,4.55882E+00
-2.54412E+00,4.55943E+00
-2.54407E+00,4.56004E+00
-2.54402E+00,4.56142E+00
-2.54397E+00,4.56172E+00
-2.54393E+00,4.56233E+00
-2.54388E+00,4.56355E+00
-2.54383E+00,4.56416E+00
-2.54379E+00,4.56386E+00
-2.54374E+00,4.56386E+00
-2.54369E+00,4.56386E+00
-2.54365E+00,4.56371E+00
-2.54360E+00,4.56325E+00
-2.54355E+00,4.56264E+00
-2.54351E+00,4.56157E+00
-2.54346E+00,4.56004E+00
-2.54341E+00,4.55989E+00
-2.54337E+00,4.56035E+00
-2.54332E+00,4.55852E+00
-2.54327E+00,4.55623E+00
-2.54323E+00,4.55470E+00
-2.54318E+00,4.55272E+00
-2.54313E+00,4.55135E+00
-2.54309E+00,4.55089E+00
-2.54304E+00,4.55394E+00
-2.54299E+00,4.55714E+00
-2.54295E+00,4.56340E+00
-2.54290E+00,4.57042E+00
-2.54285E+00,4.57912E+00
-2.54280E+00,4.58247E+00
-2.54276E+00,4.57805E+00
-2.54271E+00,4.57240E+00
-2.54266E+00,4.56813E+00
-2.54262E+00,4.56355E+00
-2.54257E+00,4.55928E+00
-2.54252E+00,4.55440E+00
-2.54248E+00,4.55165E+00
-2.54243E+00,4.54921E+00
-2.54238E+00,4.54829E+00
-2.54234E+00,4.54723E+00
-2.54229E+00,4.54631E+00
-2.54224E+00,4.54646E+00
-2.54220E+00,4.54631E+00
-2.54215E+00,4.54707E+00
-2.54210E+00,4.54814E+00
-2.54206E+00,4.54768E+00
-2.54201E+00,4.54875E+00
-2.54196E+00,4.54890E+00
-2.54192E+00,4.54829E+00
-2.54187E+00,4.55043E+00
-2.54182E+00,4.55119E+00
-2.54178E+00,4.55211E+00
-2.54173E+00,4.55272E+00
-2.54168E+00,4.55486E+00
-2.54163E+00,4.55714E+00
-2.54159E+00,4.55760E+00
-2.54154E+00,4.55836E+00
-2.54149E+00,4.55898E+00
-2.54145E+00,4.55928E+00
-2.54140E+00,4.56004E+00
-2.54135E+00,4.56050E+00
-2.54131E+00,4.56279E+00
-2.54126E+00,4.56432E+00
-2.54121E+00,4.56447E+00
-2.54117E+00,4.56355E+00
-2.54112E+00,4.56615E+00
-2.54107E+00,4.56660E+00
-2.54103E+00,4.56615E+00
-2.54098E+00,4.56554E+00
-2.54093E+00,4.56630E+00
-2.54089E+00,4.56767E+00
-2.54084E+00,4.56813E+00
-2.54079E+00,4.56813E+00
-2.54075E+00,4.56660E+00
-2.54070E+00,4.56523E+00
-2.54065E+00,4.56462E+00
-2.54061E+00,4.56462E+00
-2.54056E+00,4.56294E+00
-2.54051E+00,4.56157E+00
-2.54046E+00,4.55974E+00
-2.54042E+00,4.55821E+00
-2.54037E+00,4.55730E+00
-2.54032E+00,4.55440E+00
-2.54028E+00,4.55333E+00
-2.54023E+00,4.55531E+00
-2.54018E+00,4.55913E+00
-2.54014E+00,4.56477E+00
-2.54009E+00,4.57179E+00
-2.54004E+00,4.58064E+00
-2.54000E+00,4.58263E+00
-2.53995E+00,4.57805E+00
-2.53990E+00,4.57286E+00
-2.53986E+00,4.56645E+00
-2.53981E+00,4.56233E+00
-2.53976E+00,4.55745E+00
-2.53972E+00,4.55394E+00
-2.53967E+00,4.55180E+00
-2.53962E+00,4.54936E+00
-2.53958E+00,4.54784E+00
-2.53953E+00,4.54646E+00
-2.53948E+00,4.54616E+00
-2.53944E+00,4.54646E+00
-2.53939E+00,4.54524E+00
-2.53934E+00,4.54570E+00
-2.53929E+00,4.54570E+00
-2.53925E+00,4.54585E+00
-2.53920E+00,4.54707E+00
-2.53915E+00,4.54906E+00
-2.53911E+00,4.54967E+00
-2.53906E+00,4.54875E+00
-2.53901E+00,4.54997E+00
-2.53897E+00,4.55180E+00
-2.53892E+00,4.55730E+00
-2.53887E+00,4.56142E+00
-2.53883E+00,4.56416E+00
-2.53878E+00,4.56538E+00
-2.53873E+00,4.56767E+00
-2.53869E+00,4.56523E+00
-2.53864E+00,4.56340E+00
-2.53859E+00,4.56294E+00
-2.53855E+00,4.56386E+00
-2.53850E+00,4.56355E+00
-2.53845E+00,4.56447E+00
-2.53841E+00,4.56508E+00
-2.53836E+00,4.56538E+00
-2.53831E+00,4.56599E+00
-2.53827E+00,4.56706E+00
-2.53822E+00,4.56660E+00
-2.53817E+00,4.56660E+00
-2.53812E+00,4.56813E+00
-2.53808E+00,4.56767E+00
-2.53803E+00,4.56798E+00
-2.53798E+00,4.56783E+00
-2.53794E+00,4.56615E+00
-2.53789E+00,4.56447E+00
-2.53784E+00,4.56355E+00
-2.53780E+00,4.56355E+00
-2.53775E+00,4.56279E+00
-2.53770E+00,4.56248E+00
-2.53766E+00,4.55959E+00
-2.53761E+00,4.55913E+00
-2.53756E+00,4.55745E+00
-2.53752E+00,4.55608E+00
-2.53747E+00,4.55592E+00
-2.53742E+00,4.55898E+00
-2.53738E+00,4.56508E+00
-2.53733E+00,4.57286E+00
-2.53728E+00,4.58110E+00
-2.53724E+00,4.58430E+00
-2.53719E+00,4.58049E+00
-2.53714E+00,4.57652E+00
-2.53710E+00,4.56996E+00
-2.53705E+00,4.56554E+00
-2.53700E+00,4.56004E+00
-2.53695E+00,4.55760E+00
-2.53691E+00,4.55470E+00
-2.53686E+00,4.55211E+00
-2.53681E+00,4.55104E+00
-2.53677E+00,4.55013E+00
-2.53672E+00,4.55028E+00
-2.53667E+00,4.54845E+00
-2.53663E+00,4.54784E+00
-2.53658E+00,4.54921E+00
-2.53653E+00,4.54982E+00
-2.53649E+00,4.55043E+00
-2.53644E+00,4.55089E+00
-2.53639E+00,4.55272E+00
-2.53635E+00,4.55318E+00
-2.53630E+00,4.55409E+00
-2.53625E+00,4.55409E+00
-2.53621E+00,4.55562E+00
-2.53616E+00,4.55516E+00
-2.53611E+00,4.55684E+00
-2.53607E+00,4.55775E+00
-2.53602E+00,4.55791E+00
-2.53597E+00,4.55882E+00
-2.53593E+00,4.56050E+00
-2.53588E+00,4.56020E+00
-2.53583E+00,4.56157E+00
-2.53578E+00,4.56203E+00
-2.53574E+00,4.56279E+00
-2.53569E+00,4.56294E+00
-2.53564E+00,4.56554E+00
-2.53560E+00,4.56508E+00
-2.53555E+00,4.56676E+00
-2.53550E+00,4.56645E+00
-2.53546E+00,4.56859E+00
-2.53541E+00,4.56859E+00
-2.53536E+00,4.56905E+00
-2.53532E+00,4.57011E+00
-2.53527E+00,4.56950E+00
-2.53522E+00,4.56859E+00
-2.53518E+00,4.56935E+00
-2.53513E+00,4.56691E+00
-2.53508E+00,4.56691E+00
-2.53504E+00,4.56691E+00
-2.53499E+00,4.56721E+00
-2.53494E+00,4.56554E+00
-2.53490E+00,4.56538E+00
-2.53485E+00,4.56187E+00
-2.53480E+00,4.56096E+00
-2.53476E+00,4.55775E+00
-2.53471E+00,4.55775E+00
-2.53466E+00,4.55684E+00
-2.53461E+00,4.56142E+00
-2.53457E+00,4.56462E+00
-2.53452E+00,4.57149E+00
-2.53447E+00,4.57957E+00
-2.53443E+00,4.58507E+00
-2.53438E+00,4.58141E+00
-2.53433E+00,4.57744E+00
-2.53429E+00,4.57118E+00
-2.53424E+00,4.56523E+00
-2.53419E+00,4.55943E+00
-2.53415E+00,4.55684E+00
-2.53410E+00,4.55226E+00
-2.53405E+00,4.55013E+00
-2.53401E+00,4.54799E+00
-2.53396E+00,4.54814E+00
-2.53391E+00,4.54463E+00
-2.53387E+00,4.54646E+00
-2.53382E+00,4.54539E+00
-2.53377E+00,4.54662E+00
-2.53373E+00,4.54631E+00
-2.53368E+00,4.54753E+00
-2.53363E+00,4.54921E+00
-2.53359E+00,4.55089E+00
-2.53354E+00,4.54982E+00
-2.53349E+00,4.55165E+00
-2.53344E+00,4.55241E+00
-2.53340E+00,4.55363E+00
-2.53335E+00,4.55363E+00
-2.53330E+00,4.55592E+00
-2.53326E+00,4.55547E+00
-2.53321E+00,4.55714E+00
-2.53316E+00,4.55806E+00
-2.53312E+00,4.55943E+00
-2.53307E+00,4.55867E+00
-2.53302E+00,4.56004E+00
-2.53298E+00,4.56035E+00
-2.53293E+00,4.56126E+00
-2.53288E+00,4.56248E+00
-2.53284E+00,4.56447E+00
-2.53279E+00,4.56599E+00
-2.53274E+00,4.56660E+00
-2.53270E+00,4.56676E+00
-2.53265E+00,4.56752E+00
-2.53260E+00,4.56737E+00
-2.53256E+00,4.56798E+00
-2.53251E+00,4.56859E+00
-2.53246E+00,4.56935E+00
-2.53242E+00,4.56889E+00
-2.53237E+00,4.56859E+00
-2.53232E+00,4.56905E+00
-2.53227E+00,4.56905E+00
-2.53223E+00,4.56721E+00
-2.53218E+00,4.56630E+00
-2.53213E+00,4.56523E+00
-2.53209E+00,4.56355E+00
-2.53204E+00,4.56187E+00
-2.53199E+00,4.56035E+00
-2.53195E+00,4.55714E+00
-2.53190E+00,4.55608E+00
-2.53185E+00,4.55699E+00
-2.53181E+00,4.55943E+00
-2.53176E+00,4.56340E+00
-2.53171E+00,4.56844E+00
-2.53167E+00,4.57591E+00
-2.53162E+00,4.58430E+00
-2.53157E+00,4.58583E+00
-2.53153E+00,4.58125E+00
-2.53148E+00,4.57530E+00
-2.53143E+00,4.57011E+00
-2.53139E+00,4.56493E+00
-2.53134E+00,4.56020E+00
-2.53129E+00,4.55623E+00
-2.53125E+00,4.55379E+00
-2.53120E+00,4.55363E+00
-2.53115E+00,4.55196E+00
-2.53110E+00,4.55226E+00
-2.53106E+00,4.55089E+00
-2.53101E+00,4.55028E+00
-2.53096E+00,4.54936E+00
-2.53092E+00,4.55013E+00
-2.53087E+00,4.54982E+00
-2.53082E+00,4.55119E+00
-2.53078E+00,4.55135E+00
-2.53073E+00,4.55409E+00
-2.53068E+00,4.55409E+00
-2.53064E+00,4.55592E+00
-2.53059E+00,4.55577E+00
-2.53054E+00,4.55699E+00
-2.53050E+00,4.55775E+00
-2.53045E+00,4.55867E+00
-2.53040E+00,4.55836E+00
-2.53036E+00,4.56004E+00
-2.53031E+00,4.56111E+00
-2.53026E+00,4.56279E+00
-2.53022E+00,4.56340E+00
-2.53017E+00,4.56432E+00
-2.53012E+00,4.56447E+00
-2.53008E+00,4.56676E+00
-2.53003E+00,4.56615E+00
-2.52998E+00,4.56706E+00
-2.52993E+00,4.56737E+00
-2.52989E+00,4.56798E+00
-2.52984E+00,4.56859E+00
-2.52979E+00,4.56950E+00
-2.52975E+00,4.56966E+00
-2.52970E+00,4.57011E+00
-2.52965E+00,4.56950E+00
-2.52961E+00,4.57088E+00
-2.52956E+00,4.57011E+00
-2.52951E+00,4.56996E+00
-2.52947E+00,4.56844E+00
-2.52942E+00,4.56737E+00
-2.52937E+00,4.56676E+00
-2.52933E+00,4.56462E+00
-2.52928E+00,4.56523E+00
-2.52923E+00,4.56264E+00
-2.52919E+00,4.56096E+00
-2.52914E+00,4.55882E+00
-2.52909E+00,4.55638E+00
-2.52905E+00,4.55760E+00
-2.52900E+00,4.56035E+00
-2.52895E+00,4.56462E+00
-2.52891E+00,4.57057E+00
-2.52886E+00,4.57759E+00
-2.52881E+00,4.58461E+00
-2.52876E+00,4.58553E+00
-2.52872E+00,4.57942E+00
-2.52867E+00,4.57301E+00
-2.52862E+00,4.56767E+00
-2.52858E+00,4.56386E+00
-2.52853E+00,4.56004E+00
-2.52848E+00,4.55623E+00
-2.52844E+00,4.55287E+00
-2.52839E+00,4.55119E+00
-2.52834E+00,4.54921E+00
-2.52830E+00,4.54860E+00
-2.52825E+00,4.54753E+00
-2.52820E+00,4.54799E+00
-2.52816E+00,4.54753E+00
-2.52811E+00,4.54860E+00
-2.52806E+00,4.54921E+00
-2.52802E+00,4.54936E+00
-2.52797E+00,4.54951E+00
-2.52792E+00,4.55013E+00
-2.52788E+00,4.55119E+00
-2.52783E+00,4.55257E+00
-2.52778E+00,4.55333E+00
-2.52774E+00,4.55440E+00
-2.52769E+00,4.55501E+00
-2.52764E+00,4.55608E+00
-2.52759E+00,4.55714E+00
-2.52755E+00,4.55882E+00
-2.52750E+00,4.55882E+00
-2.52745E+00,4.55959E+00
-2.52741E+00,4.56004E+00
-2.52736E+00,4.56203E+00
-2.52731E+00,4.56416E+00
-2.52727E+00,4.56447E+00
-2.52722E+00,4.56462E+00
-2.52717E+00,4.56584E+00
-2.52713E+00,4.56599E+00
-2.52708E+00,4.56676E+00
-2.52703E+00,4.56691E+00
-2.52699E+00,4.56721E+00
-2.52694E+00,4.56844E+00
-2.52689E+00,4.56844E+00
-2.52685E+00,4.56844E+00
-2.52680E+00,4.56920E+00
-2.52675E+00,4.57256E+00
-2.52671E+00,4.58293E+00
-2.52666E+00,4.58217E+00
-2.52661E+00,4.58232E+00
-2.52657E+00,4.58369E+00
-2.52652E+00,4.58339E+00
-2.52647E+00,4.58247E+00
-2.52642E+00,4.58293E+00
-2.52638E+00,4.58171E+00
-2.52633E+00,4.57942E+00
-2.52628E+00,4.57835E+00
-2.52624E+00,4.57927E+00
-2.52619E+00,4.58339E+00
-2.52614E+00,4.58934E+00
-2.52610E+00,4.59834E+00
-2.52605E+00,4.60735E+00
-2.52600E+00,4.60719E+00
-2.52596E+00,4.60231E+00
-2.52591E+00,4.59483E+00
-2.52586E+00,4.58781E+00
-2.52582E+00,4.58247E+00
-2.52577E+00,4.57851E+00
-2.52572E+00,4.57652E+00
-2.52568E+00,4.57393E+00
-2.52563E+00,4.57301E+00
-2.52558E+00,4.57118E+00
-2.52554E+00,4.57149E+00
-2.52549E+00,4.57088E+00
-2.52544E+00,4.57042E+00
-2.52540E+00,4.57118E+00
-2.52535E+00,4.57088E+00
-2.52530E+00,4.57042E+00
-2.52525E+00,4.57210E+00
-2.52521E+00,4.57225E+00
-2.52516E+00,4.57240E+00
-2.52511E+00,4.57393E+00
-2.52507E+00,4.57591E+00
-2.52502E+00,4.57561E+00
-2.52497E+00,4.57652E+00
-2.52493E+00,4.57729E+00
-2.52488E+00,4.57835E+00
-2.52483E+00,4.57927E+00
-2.52479E+00,4.58018E+00
-2.52474E+00,4.58141E+00
-2.52469E+00,4.58049E+00
-2.52465E+00,4.58095E+00
-2.52460E+00,4.58308E+00
-2.52455E+00,4.58553E+00
-2.52451E+00,4.58644E+00
-2.52446E+00,4.58781E+00
-2.52441E+00,4.58858E+00
-2.52437E+00,4.58949E+00
-2.52432E+00,4.58934E+00
-2.52427E+00,4.58980E+00
-2.52423E+00,4.58965E+00
-2.52418E+00,4.58965E+00
-2.52413E+00,4.58965E+00
-2.52408E+00,4.59071E+00
-2.52404E+00,4.59087E+00
-2.52399E+00,4.59087E+00
-2.52394E+00,4.59117E+00
-2.52390E+00,4.59056E+00
-2.52385E+00,4.58965E+00
-2.52380E+00,4.58934E+00
-2.52376E+00,4.58797E+00
-2.52371E+00,4.58720E+00
-2.52366E+00,4.58598E+00
-2.52362E+00,4.58385E+00
-2.52357E+00,4.58186E+00
-2.52352E+00,4.58003E+00
-2.52348E+00,4.57835E+00
-2.52343E+00,4.57942E+00
-2.52338E+00,4.58324E+00
-2.52334E+00,4.58919E+00
-2.52329E+00,4.59697E+00
-2.52324E+00,4.60597E+00
-2.52320E+00,4.60857E+00
-2.52315E+00,4.60292E+00
-2.52310E+00,4.59621E+00
-2.52306E+00,4.58919E+00
-2.52301E+00,4.58400E+00
-2.52296E+00,4.57988E+00
-2.52291E+00,4.57652E+00
-2.52287E+00,4.57423E+00
-2.52282E+00,4.57393E+00
-2.52277E+00,4.57179E+00
-2.52273E+00,4.57057E+00
-2.52268E+00,4.56950E+00
-2.52263E+00,4.56844E+00
-2.52259E+00,4.56950E+00
-2.52254E+00,4.56966E+00
-2.52249E+00,4.57011E+00
-2.52245E+00,4.57088E+00
-2.52240E+00,4.57179E+00
-2.52235E+00,4.57286E+00
-2.52231E+00,4.57317E+00
-2.52226E+00,4.57439E+00
-2.52221E+00,4.57591E+00
-2.52217E+00,4.57561E+00
-2.52212E+00,4.57545E+00
-2.52207E+00,4.57744E+00
-2.52203E+00,4.57896E+00
-2.52198E+00,4.58003E+00
-2.52193E+00,4.58003E+00
-2.52189E+00,4.58141E+00
-2.52184E+00,4.58400E+00
-2.52179E+00,4.58324E+00
-2.52174E+00,4.58461E+00
-2.52170E+00,4.58400E+00
-2.52165E+00,4.58492E+00
-2.52160E+00,4.58644E+00
-2.52156E+00,4.58659E+00
-2.52151E+00,4.58797E+00
-2.52146E+00,4.58858E+00
-2.52142E+00,4.58919E+00
-2.52137E+00,4.58965E+00
-2.52132E+00,4.59041E+00
-2.52128E+00,4.59102E+00
-2.52123E+00,4.59026E+00
-2.52118E+00,4.59026E+00
-2.52114E+00,4.58858E+00
-2.52109E+00,4.58873E+00
-2.52104E+00,4.58827E+00
-2.52100E+00,4.58842E+00
-2.52095E+00,4.58583E+00
-2.52090E+00,4.58553E+00
-2.52086E+00,4.58278E+00
-2.52081E+00,4.58247E+00
-2.52076E+00,4.58049E+00
-2.52072E+00,4.57698E+00
-2.52067E+00,4.57637E+00
-2.52062E+00,4.57866E+00
-2.52057E+00,4.58278E+00
-2.52053E+00,4.58720E+00
-2.52048E+00,4.59453E+00
-2.52043E+00,4.60399E+00
-2.52039E+00,4.61024E+00
-2.52034E+00,4.60902E+00
-2.52029E+00,4.60414E+00
-2.52025E+00,4.59666E+00
-2.52020E+00,4.59026E+00
-2.52015E+00,4.58568E+00
-2.52011E+00,4.58141E+00
-2.52006E+00,4.57851E+00
-2.52001E+00,4.57576E+00
-2.51997E+00,4.57484E+00
-2.51992E+00,4.57515E+00
-2.51987E+00,4.57469E+00
-2.51983E+00,4.57317E+00
-2.51978E+00,4.57362E+00
-2.51973E+00,4.57301E+00
-2.51969E+00,4.57240E+00
-2.51964E+00,4.57561E+00
-2.51959E+00,4.57454E+00
-2.51955E+00,4.57545E+00
-2.51950E+00,4.57591E+00
-2.51945E+00,4.57622E+00
-2.51940E+00,4.57729E+00
-2.51936E+00,4.57896E+00
-2.51931E+00,4.57912E+00
-2.51926E+00,4.58003E+00
-2.51922E+00,4.58141E+00
-2.51917E+00,4.58186E+00
-2.51912E+00,4.58186E+00
-2.51908E+00,4.58369E+00
-2.51903E+00,4.58492E+00
-2.51898E+00,4.58659E+00
-2.51894E+00,4.58766E+00
-2.51889E+00,4.58858E+00
-2.51884E+00,4.59026E+00
-2.51880E+00,4.59117E+00
-2.51875E+00,4.59270E+00
-2.51870E+00,4.59224E+00
-2.51866E+00,4.59239E+00
-2.51861E+00,4.59331E+00
-2.51856E+00,4.59346E+00
-2.51852E+00,4.59346E+00
-2.51847E+00,4.59300E+00
-2.51842E+00,4.59514E+00
