in s,C1 in V
-2.97128E+00,4.63313E+00
-2.97123E+00,4.63329E+00
-2.97118E+00,4.63390E+00
-2.97113E+00,4.63008E+00
-2.97108E+00,4.62566E+00
-2.97103E+00,4.62291E+00
-2.97098E+00,4.62154E+00
-2.97093E+00,4.62276E+00
-2.97088E+00,4.62459E+00
-2.97083E+00,4.62489E+00
-2.97078E+00,4.62596E+00
-2.97073E+00,4.62840E+00
-2.97068E+00,4.62856E+00
-2.97063E+00,4.62825E+00
-2.97058E+00,4.62825E+00
-2.97053E+00,4.62901E+00
-2.97048E+00,4.62917E+00
-2.97042E+00,4.62825E+00
-2.97037E+00,4.62840E+00
-2.97032E+00,4.62947E+00
-2.97027E+00,4.62917E+00
-2.97022E+00,4.62794E+00
-2.97017E+00,4.62733E+00
-2.97012E+00,4.62718E+00
-2.97007E+00,4.62718E+00
-2.97002E+00,4.62703E+00
-2.96997E+00,4.62642E+00
-2.96992E+00,4.62581E+00
-2.96987E+00,4.62566E+00
-2.96982E+00,4.62627E+00
-2.96977E+00,4.62733E+00
-2.96972E+00,4.62672E+00
-2.96967E+00,4.62703E+00
-2.96962E+00,4.62703E+00
-2.96957E+00,4.62398E+00
-2.96952E+00,4.62032E+00
-2.96947E+00,4.61818E+00
-2.96942E+00,4.61543E+00
-2.96937E+00,4.61330E+00
-2.96932E+00,4.61223E+00
-2.96927E+00,4.61147E+00
-2.96922E+00,4.61406E+00
-2.96916E+00,4.61726E+00
-2.96911E+00,4.62108E+00
-2.96906E+00,4.62321E+00
-2.96901E+00,4.62459E+00
-2.96896E+00,4.62627E+00
-2.96891E+00,4.62733E+00
-2.96886E+00,4.62840E+00
-2.96881E+00,4.63084E+00
-2.96876E+00,4.63390E+00
-2.96871E+00,4.63557E+00
-2.96866E+00,4.63710E+00
-2.96861E+00,4.63939E+00
-2.96856E+00,4.64290E+00
-2.96851E+00,4.64381E+00
-2.96846E+00,4.64412E+00
-2.96841E+00,4.64763E+00
-2.96836E+00,4.64900E+00
-2.96831E+00,4.65022E+00
-2.96826E+00,4.65144E+00
-2.96821E+00,4.65251E+00
-2.96816E+00,4.65327E+00
-2.96811E+00,4.65480E+00
-2.96806E+00,4.65633E+00
-2.96801E+00,4.65785E+00
-2.96796E+00,4.65862E+00
-2.96790E+00,4.66014E+00
-2.96785E+00,4.66243E+00
-2.96780E+00,4.66457E+00
-2.96775E+00,4.66441E+00
-2.96770E+00,4.66411E+00
-2.96765E+00,4.66487E+00
-2.96760E+00,4.66518E+00
-2.96755E+00,4.66350E+00
-2.96750E+00,4.66167E+00
-2.96745E+00,4.66106E+00
-2.96740E+00,4.66029E+00
-2.96735E+00,4.65907E+00
-2.96730E+00,4.65862E+00
-2.96725E+00,4.65724E+00
-2.96720E+00,4.65633E+00
-2.96715E+00,4.65465E+00
-2.96710E+00,4.65358E+00
