in s,C2 in V
-1.48660E+01,9.41803E-02
-1.48655E+01,9.40277E-02
-1.48650E+01,9.34174E-02
-1.48645E+01,9.70795E-02
-1.48640E+01,9.67743E-02
-1.48635E+01,9.26544E-02
-1.48630E+01,9.40277E-02
-1.48625E+01,9.29596E-02
-1.48620E+01,9.54010E-02
-1.48615E+01,9.66217E-02
-1.48610E+01,9.60114E-02
-1.48605E+01,9.32648E-02
-1.48600E+01,9.60114E-02
-1.48595E+01,9.20441E-02
-1.48590E+01,9.84528E-02
-1.48585E+01,9.69269E-02
-1.48580E+01,9.73846E-02
-1.48575E+01,9.37225E-02
-1.48570E+01,9.55536E-02
-1.48565E+01,9.15863E-02
-1.48560E+01,9.75372E-02
-1.48554E+01,9.52484E-02
-1.48549E+01,9.40277E-02
-1.48544E+01,9.32648E-02
-1.48539E+01,9.32648E-02
-1.48534E+01,9.52484E-02
-1.48529E+01,9.81476E-02
-1.48524E+01,9.61639E-02
-1.48519E+01,9.60114E-02
-1.48514E+01,9.49432E-02
-1.48509E+01,9.38751E-02
-1.48504E+01,9.73846E-02
-1.48499E+01,9.61639E-02
-1.48494E+01,9.46381E-02
-1.48489E+01,9.54010E-02
-1.48484E+01,9.50958E-02
-1.48479E+01,9.64691E-02
-1.48474E+01,9.90631E-02
-1.48469E+01,9.70795E-02
-1.48464E+01,9.43329E-02
-1.48459E+01,9.54010E-02
-1.48454E+01,9.25018E-02
-1.48449E+01,9.69269E-02
-1.48444E+01,9.64691E-02
-1.48439E+01,9.41803E-02
-1.48434E+01,9.32648E-02
-1.48428E+01,9.49432E-02
-1.48423E+01,9.21967E-02
-1.48418E+01,9.75372E-02
-1.48413E+01,9.57062E-02
-1.48408E+01,9.26544E-02
-1.48403E+01,9.34174E-02
-1.48398E+01,9.21967E-02
-1.48393E+01,9.67743E-02
-1.48388E+01,9.64691E-02
-1.48383E+01,9.46381E-02
-1.48378E+01,9.38751E-02
-1.48373E+01,9.66217E-02
-1.48368E+01,9.41803E-02
-1.48363E+01,9.98260E-02
-1.48358E+01,9.72321E-02
-1.48353E+01,9.69269E-02
-1.48348E+01,9.57062E-02
-1.48343E+01,9.70795E-02
-1.48338E+01,9.41803E-02
-1.48333E+01,9.73846E-02
-1.48328E+01,9.49432E-02
-1.48323E+01,9.44855E-02
-1.48318E+01,9.34174E-02
-1.48313E+01,9.25018E-02
-1.48308E+01,9.57062E-02
-1.48302E+01,9.61639E-02
-1.48297E+01,9.29596E-02
-1.48292E+01,9.34174E-02
-1.48287E+01,9.35699E-02
-1.48282E+01,9.28070E-02
-1.48277E+01,9.57062E-02
-1.48272E+01,9.61639E-02
-1.48267E+01,9.29596E-02
-1.48262E+01,9.35699E-02
-1.48257E+01,9.20441E-02
-1.48252E+01,9.69269E-02
-1.48247E+01,9.70795E-02
-1.48242E+01,9.52484E-02
-1.48237E+01,9.21967E-02
-1.48232E+01,9.57062E-02
-1.48227E+01,9.12811E-02
-1.48222E+01,9.73846E-02
-1.48217E+01,9.40277E-02
-1.48212E+01,9.31122E-02
-1.48207E+01,9.17389E-02
-1.48202E+01,9.40277E-02
-1.48197E+01,9.23492E-02
-1.48192E+01,9.61639E-02
-1.48187E+01,9.38751E-02
-1.48182E+01,9.34174E-02
-1.48176E+01,9.28070E-02
-1.48171E+01,9.14337E-02
-1.48166E+01,9.76898E-02
-1.48161E+01,9.57062E-02
-1.48156E+01,9.25018E-02
-1.48151E+01,9.23492E-02
-1.48146E+01,9.43329E-02
-1.48141E+01,9.34174E-02
-1.48136E+01,9.67743E-02
-1.48131E+01,9.64691E-02
-1.48126E+01,9.49432E-02
-1.48121E+01,9.46381E-02
-1.48116E+01,9.28070E-02
-1.48111E+01,9.46381E-02
-1.48106E+01,9.61639E-02
-1.48101E+01,9.40277E-02
-1.48096E+01,9.08234E-02
-1.48091E+01,9.29596E-02
-1.48086E+01,9.03656E-02
-1.48081E+01,9.61639E-02
-1.48076E+01,9.50958E-02
-1.48071E+01,9.25018E-02
-1.48066E+01,9.29596E-02
-1.48061E+01,9.28070E-02
-1.48056E+01,9.43329E-02
-1.48050E+01,9.44855E-02
-1.48045E+01,9.41803E-02
-1.48040E+01,9.11285E-02
-1.48035E+01,9.32648E-02
-1.48030E+01,9.09760E-02
-1.48025E+01,9.66217E-02
-1.48020E+01,9.44855E-02
-1.48015E+01,9.34174E-02
-1.48010E+01,9.18915E-02
-1.48005E+01,9.54010E-02
-1.48000E+01,9.12811E-02
-1.47995E+01,9.73846E-02
-1.47990E+01,9.44855E-02
-1.47985E+01,9.40277E-02
-1.47980E+01,9.28070E-02
-1.47975E+01,9.38751E-02
-1.47970E+01,9.63165E-02
-1.47965E+01,9.79950E-02
-1.47960E+01,9.37225E-02
-1.47955E+01,9.28070E-02
-1.47950E+01,9.41803E-02
-1.47945E+01,9.32648E-02
-1.47940E+01,9.61639E-02
-1.47935E+01,9.61639E-02
-1.47930E+01,9.32648E-02
-1.47924E+01,9.35699E-02
-1.47919E+01,9.21967E-02
-1.47914E+01,9.46381E-02
-1.47909E+01,9.61639E-02
-1.47904E+01,9.66217E-02
-1.47899E+01,9.25018E-02
-1.47894E+01,9.54010E-02
-1.47889E+01,9.14337E-02
-1.47884E+01,9.69269E-02
-1.47879E+01,9.57062E-02
-1.47874E+01,9.40277E-02
-1.47869E+01,9.25018E-02
-1.47864E+01,9.46381E-02
-1.47859E+01,9.23492E-02
-1.47854E+01,9.69269E-02
-1.47849E+01,9.57062E-02
-1.47844E+01,9.32648E-02
-1.47839E+01,9.40277E-02
-1.47834E+01,9.38751E-02
-1.47829E+01,9.67743E-02
-1.47824E+01,9.69269E-02
-1.47819E+01,9.47906E-02
-1.47814E+01,9.28070E-02
-1.47809E+01,9.44855E-02
-1.47804E+01,9.25018E-02
-1.47798E+01,9.83002E-02
-1.47793E+01,9.73846E-02
-1.47788E+01,9.47906E-02
-1.47783E+01,9.44855E-02
-1.47778E+01,9.49432E-02
-1.47773E+01,9.37225E-02
-1.47768E+01,9.79950E-02
-1.47763E+01,9.64691E-02
-1.47758E+01,9.40277E-02
-1.47753E+01,9.29596E-02
-1.47748E+01,9.34174E-02
-1.47743E+01,9.61639E-02
-1.47738E+01,9.73846E-02
-1.47733E+01,9.31122E-02
-1.47728E+01,9.28070E-02
-1.47723E+01,9.41803E-02
-1.47718E+01,9.25018E-02
-1.47713E+01,9.54010E-02
-1.47708E+01,9.52484E-02
-1.47703E+01,9.25018E-02
-1.47698E+01,9.43329E-02
-1.47693E+01,9.29596E-02
-1.47688E+01,9.66217E-02
-1.47683E+01,9.73846E-02
-1.47678E+01,9.64691E-02
-1.47672E+01,9.38751E-02
-1.47667E+01,9.61639E-02
-1.47662E+01,9.08234E-02
-1.47657E+01,9.89105E-02
-1.47652E+01,9.57062E-02
-1.47647E+01,9.54010E-02
-1.47642E+01,9.41803E-02
-1.47637E+01,9.55536E-02
-1.47632E+01,9.43329E-02
-1.47627E+01,9.86053E-02
-1.47622E+01,9.54010E-02
-1.47617E+01,9.55536E-02
-1.47612E+01,9.54010E-02
-1.47607E+01,9.38751E-02
-1.47602E+01,9.83002E-02
-1.47597E+01,9.93683E-02
-1.47592E+01,9.47906E-02
-1.47587E+01,9.43329E-02
-1.47582E+01,9.47906E-02
-1.47577E+01,9.44855E-02
-1.47572E+01,9.73846E-02
-1.47567E+01,9.69269E-02
-1.47562E+01,9.52484E-02
-1.47557E+01,9.61639E-02
-1.47552E+01,9.50958E-02
-1.47546E+01,9.78424E-02
-1.47541E+01,9.73846E-02
-1.47536E+01,9.52484E-02
-1.47531E+01,9.43329E-02
-1.47526E+01,9.57062E-02
-1.47521E+01,9.21967E-02
-1.47516E+01,9.73846E-02
-1.47511E+01,9.57062E-02
-1.47506E+01,9.34174E-02
-1.47501E+01,9.17389E-02
-1.47496E+01,9.26544E-02
-1.47491E+01,9.40277E-02
-1.47486E+01,9.55536E-02
-1.47481E+01,9.25018E-02
-1.47476E+01,9.20441E-02
-1.47471E+01,9.25018E-02
-1.47466E+01,9.12811E-02
-1.47461E+01,9.63165E-02
-1.47456E+01,9.64691E-02
-1.47451E+01,9.38751E-02
-1.47446E+01,9.26544E-02
-1.47441E+01,9.49432E-02
-1.47436E+01,9.12811E-02
-1.47431E+01,9.69269E-02
-1.47426E+01,9.47906E-02
-1.47420E+01,9.35699E-02
-1.47415E+01,9.25018E-02
-1.47410E+01,9.32648E-02
-1.47405E+01,9.40277E-02
-1.47400E+01,9.66217E-02
-1.47395E+01,9.40277E-02
-1.47390E+01,9.35699E-02
-1.47385E+01,9.46381E-02
-1.47380E+01,9.26544E-02
-1.47375E+01,9.70795E-02
-1.47370E+01,9.61639E-02
-1.47365E+01,9.20441E-02
-1.47360E+01,9.18915E-02
-1.47355E+01,9.29596E-02
-1.47350E+01,9.47906E-02
-1.47345E+01,9.63165E-02
-1.47340E+01,9.61639E-02
-1.47335E+01,9.34174E-02
-1.47330E+01,9.58588E-02
-1.47325E+01,9.25018E-02
-1.47320E+01,9.81476E-02
-1.47315E+01,9.67743E-02
-1.47310E+01,9.52484E-02
-1.47305E+01,9.25018E-02
-1.47300E+01,9.47906E-02
-1.47294E+01,9.14337E-02
-1.47289E+01,9.73846E-02
-1.47284E+01,9.57062E-02
-1.47279E+01,9.46381E-02
-1.47274E+01,9.44855E-02
-1.47269E+01,9.50958E-02
-1.47264E+01,9.64691E-02
-1.47259E+01,9.73846E-02
-1.47254E+01,9.34174E-02
-1.47249E+01,9.31122E-02
-1.47244E+01,9.41803E-02
-1.47239E+01,9.20441E-02
-1.47234E+01,9.66217E-02
-1.47229E+01,9.69269E-02
-1.47224E+01,9.49432E-02
-1.47219E+01,9.34174E-02
-1.47214E+01,9.38751E-02
-1.47209E+01,9.32648E-02
-1.47204E+01,9.79950E-02
-1.47199E+01,9.57062E-02
-1.47194E+01,9.26544E-02
-1.47189E+01,9.47906E-02
-1.47184E+01,9.35699E-02
-1.47179E+01,9.86053E-02
-1.47174E+01,9.72321E-02
-1.47168E+01,9.55536E-02
-1.47163E+01,9.47906E-02
-1.47158E+01,9.61639E-02
-1.47153E+01,9.41803E-02
-1.47148E+01,9.63165E-02
-1.47143E+01,9.55536E-02
-1.47138E+01,9.35699E-02
-1.47133E+01,9.32648E-02
-1.47128E+01,9.29596E-02
-1.47123E+01,9.84528E-02
-1.47118E+01,9.90631E-02
-1.47113E+01,9.78424E-02
-1.47108E+01,9.46381E-02
-1.47103E+01,9.70795E-02
-1.47098E+01,9.32648E-02
-1.47093E+01,9.84528E-02
-1.47088E+01,9.63165E-02
-1.47083E+01,9.55536E-02
-1.47078E+01,9.43329E-02
-1.47073E+01,9.69269E-02
-1.47068E+01,9.49432E-02
-1.47063E+01,9.96735E-02
-1.47058E+01,9.76898E-02
-1.47053E+01,9.67743E-02
-1.47048E+01,9.57062E-02
-1.47042E+01,9.60114E-02
-1.47037E+01,9.90631E-02
-1.47032E+01,9.83002E-02
-1.47027E+01,9.41803E-02
-1.47022E+01,9.43329E-02
-1.47017E+01,9.52484E-02
-1.47012E+01,9.43329E-02
-1.47007E+01,9.79950E-02
-1.47002E+01,9.78424E-02
-1.46997E+01,9.43329E-02
-1.46992E+01,9.52484E-02
-1.46987E+01,9.31122E-02
-1.46982E+01,9.76898E-02
-1.46977E+01,9.72321E-02
-1.46972E+01,9.73846E-02
-1.46967E+01,9.46381E-02
-1.46962E+01,9.58588E-02
-1.46957E+01,9.20441E-02
-1.46952E+01,9.89105E-02
-1.46947E+01,9.69269E-02
-1.46942E+01,9.66217E-02
-1.46937E+01,9.52484E-02
-1.46932E+01,9.57062E-02
-1.46927E+01,9.57062E-02
-1.46922E+01,9.84528E-02
-1.46916E+01,9.66217E-02
-1.46911E+01,9.52484E-02
-1.46906E+01,9.49432E-02
-1.46901E+01,9.35699E-02
-1.46896E+01,1.00131E-01
-1.46891E+01,9.92157E-02
-1.46886E+01,9.55536E-02
-1.46881E+01,9.44855E-02
-1.46876E+01,9.66217E-02
-1.46871E+01,9.29596E-02
-1.46866E+01,9.73846E-02
-1.46861E+01,9.64691E-02
-1.46856E+01,9.50958E-02
-1.46851E+01,9.49432E-02
-1.46846E+01,9.41803E-02
-1.46841E+01,9.73846E-02
-1.46836E+01,9.81476E-02
-1.46831E+01,9.58588E-02
-1.46826E+01,9.43329E-02
-1.46821E+01,9.52484E-02
-1.46816E+01,9.40277E-02
-1.46811E+01,9.73846E-02
-1.46806E+01,9.58588E-02
-1.46801E+01,9.31122E-02
-1.46796E+01,9.34174E-02
-1.46790E+01,9.29596E-02
-1.46785E+01,9.47906E-02
-1.46780E+01,9.61639E-02
-1.46775E+01,9.50958E-02
-1.46770E+01,9.32648E-02
-1.46765E+01,9.54010E-02
-1.46760E+01,9.12811E-02
-1.46755E+01,9.57062E-02
-1.46750E+01,9.46381E-02
-1.46745E+01,9.34174E-02
-1.46740E+01,9.15863E-02
-1.46735E+01,9.38751E-02
-1.46730E+01,9.08234E-02
-1.46725E+01,9.84528E-02
-1.46720E+01,9.47906E-02
-1.46715E+01,9.38751E-02
-1.46710E+01,9.23492E-02
-1.46705E+01,9.34174E-02
-1.46700E+01,9.63165E-02
-1.46695E+01,9.72321E-02
-1.46690E+01,9.32648E-02
-1.46685E+01,9.38751E-02
-1.46680E+01,9.46381E-02
-1.46675E+01,9.41803E-02
-1.46670E+01,9.63165E-02
-1.46664E+01,9.63165E-02
-1.46659E+01,9.12811E-02
-1.46654E+01,9.37225E-02
-1.46649E+01,9.46381E-02
-1.46644E+01,9.50958E-02
-1.46639E+01,9.83002E-02
-1.46634E+01,9.73846E-02
-1.46629E+01,9.37225E-02
-1.46624E+01,9.55536E-02
-1.46619E+01,9.21967E-02
-1.46614E+01,9.83002E-02
-1.46609E+01,9.78424E-02
-1.46604E+01,9.60114E-02
-1.46599E+01,9.34174E-02
-1.46594E+01,9.50958E-02
-1.46589E+01,9.31122E-02
-1.46584E+01,9.83002E-02
-1.46579E+01,9.46381E-02
-1.46574E+01,9.34174E-02
-1.46569E+01,9.44855E-02
-1.46564E+01,9.28070E-02
-1.46559E+01,9.57062E-02
-1.46554E+01,9.73846E-02
-1.46549E+01,9.50958E-02
-1.46544E+01,9.43329E-02
-1.46538E+01,9.44855E-02
-1.46533E+01,9.18915E-02
-1.46528E+01,9.90631E-02
-1.46523E+01,9.83002E-02
-1.46518E+01,9.49432E-02
-1.46513E+01,9.50958E-02
-1.46508E+01,9.54010E-02
-1.46503E+01,9.46381E-02
-1.46498E+01,9.78424E-02
-1.46493E+01,9.58588E-02
-1.46488E+01,9.52484E-02
-1.46483E+01,9.63165E-02
-1.46478E+01,9.43329E-02
-1.46473E+01,9.76898E-02
-1.46468E+01,9.86053E-02
-1.46463E+01,9.40277E-02
-1.46458E+01,9.43329E-02
-1.46453E+01,9.57062E-02
-1.46448E+01,9.50958E-02
-1.46443E+01,9.76898E-02
-1.46438E+01,9.67743E-02
-1.46433E+01,9.40277E-02
-1.46428E+01,9.55536E-02
-1.46423E+01,9.25018E-02
-1.46418E+01,9.57062E-02
-1.46412E+01,9.72321E-02
-1.46407E+01,9.70795E-02
-1.46402E+01,9.38751E-02
-1.46397E+01,9.67743E-02
-1.46392E+01,9.29596E-02
-1.46387E+01,9.99786E-02
-1.46382E+01,9.61639E-02
-1.46377E+01,9.50958E-02
-1.46372E+01,9.40277E-02
-1.46367E+01,9.58588E-02
-1.46362E+01,9.38751E-02
-1.46357E+01,9.75372E-02
-1.46352E+01,9.50958E-02
-1.46347E+01,9.50958E-02
-1.46342E+01,9.28070E-02
-1.46337E+01,9.17389E-02
-1.46332E+01,9.66217E-02
-1.46327E+01,9.87579E-02
-1.46322E+01,9.41803E-02
-1.46317E+01,9.34174E-02
-1.46312E+01,9.47906E-02
-1.46307E+01,9.32648E-02
-1.46302E+01,9.69269E-02
-1.46297E+01,9.55536E-02
-1.46292E+01,9.20441E-02
-1.46286E+01,9.35699E-02
-1.46281E+01,9.34174E-02
-1.46276E+01,9.84528E-02
-1.46271E+01,9.79950E-02
-1.46266E+01,9.55536E-02
-1.46261E+01,9.44855E-02
-1.46256E+01,9.52484E-02
-1.46251E+01,9.26544E-02
-1.46246E+01,9.72321E-02
-1.46241E+01,9.69269E-02
-1.46236E+01,9.32648E-02
-1.46231E+01,9.20441E-02
-1.46226E+01,9.41803E-02
-1.46221E+01,9.55536E-02
-1.46216E+01,9.76898E-02
-1.46211E+01,9.55536E-02
-1.46206E+01,9.54010E-02
-1.46201E+01,9.58588E-02
-1.46196E+01,9.25018E-02
-1.46191E+01,9.69269E-02
-1.46186E+01,9.60114E-02
-1.46181E+01,9.47906E-02
-1.46176E+01,9.31122E-02
-1.46171E+01,9.57062E-02
-1.46166E+01,9.23492E-02
-1.46160E+01,9.95209E-02
-1.46155E+01,9.78424E-02
-1.46150E+01,9.67743E-02
-1.46145E+01,9.40277E-02
-1.46140E+01,9.41803E-02
-1.46135E+01,9.60114E-02
-1.46130E+01,9.81476E-02
-1.46125E+01,9.41803E-02
-1.46120E+01,9.40277E-02
-1.46115E+01,9.54010E-02
-1.46110E+01,9.40277E-02
-1.46105E+01,9.90631E-02
-1.46100E+01,9.90631E-02
-1.46095E+01,9.50958E-02
-1.46090E+01,9.54010E-02
-1.46085E+01,9.57062E-02
-1.46080E+01,9.46381E-02
-1.46075E+01,9.64691E-02
-1.46070E+01,9.54010E-02
-1.46065E+01,9.38751E-02
-1.46060E+01,9.69269E-02
-1.46055E+01,9.29596E-02
-1.46050E+01,9.86053E-02
-1.46045E+01,9.76898E-02
-1.46040E+01,9.66217E-02
-1.46034E+01,9.41803E-02
-1.46029E+01,9.58588E-02
-1.46024E+01,9.41803E-02
-1.46019E+01,9.86053E-02
-1.46014E+01,9.58588E-02
-1.46009E+01,9.47906E-02
-1.46004E+01,9.34174E-02
-1.45999E+01,9.40277E-02
-1.45994E+01,9.64691E-02
-1.45989E+01,9.83002E-02
-1.45984E+01,9.52484E-02
-1.45979E+01,9.38751E-02
-1.45974E+01,9.64691E-02
-1.45969E+01,9.25018E-02
-1.45964E+01,9.70795E-02
-1.45959E+01,9.67743E-02
-1.45954E+01,9.60114E-02
-1.45949E+01,9.41803E-02
-1.45944E+01,9.35699E-02
-1.45939E+01,9.50958E-02
-1.45934E+01,9.78424E-02
-1.45929E+01,9.61639E-02
-1.45924E+01,9.31122E-02
-1.45919E+01,9.49432E-02
-1.45914E+01,9.38751E-02
-1.45908E+01,9.76898E-02
-1.45903E+01,9.60114E-02
-1.45898E+01,9.44855E-02
-1.45893E+01,9.38751E-02
-1.45888E+01,9.47906E-02
-1.45883E+01,9.20441E-02
-1.45878E+01,9.78424E-02
-1.45873E+01,9.70795E-02
-1.45868E+01,9.34174E-02
-1.45863E+01,9.41803E-02
-1.45858E+01,9.15863E-02
-1.45853E+01,9.49432E-02
-1.45848E+01,9.55536E-02
-1.45843E+01,9.47906E-02
