in s,C1 in V
-9.18129E+00,-5.31464E-02
-9.18108E+00,-5.26886E-02
-9.18088E+00,-5.39093E-02
-9.18068E+00,-5.54352E-02
-9.18048E+00,-5.48248E-02
-9.18028E+00,-5.39093E-02
-9.18008E+00,-5.48248E-02
-9.17988E+00,-5.39093E-02
-9.17967E+00,-5.37567E-02
-9.17947E+00,-5.39093E-02
-9.17927E+00,-5.46722E-02
-9.17907E+00,-5.39093E-02
-9.17887E+00,-5.37567E-02
-9.17867E+00,-5.29938E-02
-9.17846E+00,-5.39093E-02
-9.17826E+00,-5.34515E-02
-9.17806E+00,-5.36041E-02
-9.17786E+00,-5.36041E-02
-9.17766E+00,-5.42145E-02
-9.17746E+00,-5.39093E-02
-9.17725E+00,-5.42145E-02
-9.17705E+00,-5.46722E-02
-9.17685E+00,-5.36041E-02
-9.17665E+00,-5.54352E-02
-9.17645E+00,-5.54352E-02
-9.17625E+00,-5.48248E-02
-9.17604E+00,-5.55878E-02
-9.17584E+00,-5.61981E-02
-9.17564E+00,-5.49774E-02
-9.17544E+00,-5.51300E-02
-9.17524E+00,-5.65033E-02
-9.17504E+00,-5.61981E-02
-9.17484E+00,-5.55878E-02
-9.17463E+00,-5.54352E-02
-9.17443E+00,-5.43671E-02
-9.17423E+00,-5.37567E-02
-9.17403E+00,-5.34515E-02
-9.17383E+00,-5.37567E-02
-9.17363E+00,-5.36041E-02
-9.17342E+00,-5.39093E-02
-9.17322E+00,-5.42145E-02
-9.17302E+00,-5.39093E-02
-9.17282E+00,-5.49774E-02
-9.17262E+00,-5.52826E-02
-9.17242E+00,-5.39093E-02
-9.17221E+00,-5.37567E-02
-9.17201E+00,-5.39093E-02
-9.17181E+00,-5.28412E-02
-9.17161E+00,-5.39093E-02
-9.17141E+00,-5.29938E-02
-9.17121E+00,-5.34515E-02
-9.17100E+00,-5.45197E-02
-9.17080E+00,-5.52826E-02
-9.17060E+00,-5.51300E-02
-9.17040E+00,-5.46722E-02
-9.17020E+00,-5.51300E-02
-9.17000E+00,-5.45197E-02
-9.16980E+00,-5.48248E-02
-9.16959E+00,-5.46722E-02
-9.16939E+00,-5.51300E-02
-9.16919E+00,-5.49774E-02
-9.16899E+00,-5.55878E-02
-9.16879E+00,-5.61981E-02
-9.16859E+00,-5.46722E-02
-9.16838E+00,-5.52826E-02
-9.16818E+00,-5.54352E-02
-9.16798E+00,-5.52826E-02
-9.16778E+00,-5.51300E-02
-9.16758E+00,-5.49774E-02
-9.16738E+00,-5.43671E-02
-9.16717E+00,-5.43671E-02
-9.16697E+00,-5.43671E-02
-9.16677E+00,-5.48248E-02
-9.16657E+00,-5.40619E-02
-9.16637E+00,-5.45197E-02
-9.16617E+00,-5.45197E-02
-9.16596E+00,-5.48248E-02
-9.16576E+00,-5.60455E-02
-9.16556E+00,-5.57404E-02
-9.16536E+00,-5.61981E-02
-9.16516E+00,-5.52826E-02
-9.16496E+00,-5.54352E-02
-9.16476E+00,-5.61981E-02
-9.16455E+00,-5.55878E-02
-9.16435E+00,-5.60455E-02
-9.16415E+00,-5.51300E-02
-9.16395E+00,-5.51300E-02
-9.16375E+00,-5.54352E-02
-9.16355E+00,-5.55878E-02
-9.16334E+00,-5.60455E-02
-9.16314E+00,-5.48248E-02
-9.16294E+00,-5.48248E-02
-9.16274E+00,-5.45197E-02
-9.16254E+00,-5.43671E-02
-9.16234E+00,-5.42145E-02
-9.16213E+00,-5.42145E-02
-9.16193E+00,-5.39093E-02
-9.16173E+00,-5.40619E-02
-9.16153E+00,-5.48248E-02
-9.16133E+00,-5.39093E-02
-9.16113E+00,-5.36041E-02
-9.16092E+00,-5.40619E-02
-9.16072E+00,-5.49774E-02
-9.16052E+00,-5.48248E-02
-9.16032E+00,-5.45197E-02
-9.16012E+00,-5.46722E-02
-9.15992E+00,-5.48248E-02
-9.15972E+00,-5.37567E-02
-9.15951E+00,-5.52826E-02
-9.15931E+00,-5.51300E-02
-9.15911E+00,-5.46722E-02
-9.15891E+00,-5.48248E-02
-9.15871E+00,-5.51300E-02
-9.15851E+00,-5.52826E-02
-9.15830E+00,-5.48248E-02
-9.15810E+00,-5.48248E-02
-9.15790E+00,-5.58929E-02
-9.15770E+00,-5.49774E-02
-9.15750E+00,-5.58929E-02
-9.15730E+00,-5.58929E-02
-9.15709E+00,-5.58929E-02
-9.15689E+00,-5.66559E-02
-9.15669E+00,-5.63507E-02
-9.15649E+00,-5.57404E-02
-9.15629E+00,-5.52826E-02
-9.15609E+00,-5.52826E-02
-9.15588E+00,-5.46722E-02
-9.15568E+00,-5.43671E-02
-9.15548E+00,-5.48248E-02
-9.15528E+00,-5.48248E-02
-9.15508E+00,-5.43671E-02
-9.15488E+00,-5.42145E-02
-9.15468E+00,-5.39093E-02
-9.15447E+00,-5.37567E-02
-9.15427E+00,-5.37567E-02
-9.15407E+00,-5.34515E-02
-9.15387E+00,-5.36041E-02
-9.15367E+00,-5.43671E-02
-9.15347E+00,-5.42145E-02
-9.15326E+00,-5.32990E-02
-9.15306E+00,-5.39093E-02
-9.15286E+00,-5.43671E-02
-9.15266E+00,-5.39093E-02
-9.15246E+00,-5.37567E-02
-9.15226E+00,-5.39093E-02
-9.15205E+00,-5.36041E-02
-9.15185E+00,-5.42145E-02
-9.15165E+00,-5.43671E-02
-9.15145E+00,-5.46722E-02
-9.15125E+00,-5.49774E-02
-9.15105E+00,-5.32990E-02
-9.15084E+00,-5.34515E-02
-9.15064E+00,-5.43671E-02
-9.15044E+00,-5.49774E-02
-9.15024E+00,-5.54352E-02
-9.15004E+00,-5.52826E-02
-9.14984E+00,-5.54352E-02
-9.14964E+00,-5.42145E-02
-9.14943E+00,-5.46722E-02
-9.14923E+00,-5.43671E-02
-9.14903E+00,-5.37567E-02
-9.14883E+00,-5.45197E-02
-9.14863E+00,-5.48248E-02
-9.14843E+00,-5.37567E-02
-9.14822E+00,-5.40619E-02
-9.14802E+00,-5.45197E-02
-9.14782E+00,-5.40619E-02
-9.14762E+00,-5.34515E-02
-9.14742E+00,-5.48248E-02
-9.14722E+00,-5.46722E-02
-9.14701E+00,-5.48248E-02
-9.14681E+00,-5.45197E-02
-9.14661E+00,-5.31464E-02
-9.14641E+00,-5.36041E-02
-9.14621E+00,-5.45197E-02
-9.14601E+00,-5.48248E-02
-9.14580E+00,-5.39093E-02
-9.14560E+00,-5.39093E-02
-9.14540E+00,-5.40619E-02
-9.14520E+00,-5.45197E-02
-9.14500E+00,-5.42145E-02
-9.14480E+00,-5.52826E-02
-9.14460E+00,-5.51300E-02
-9.14439E+00,-5.48248E-02
-9.14419E+00,-5.55878E-02
-9.14399E+00,-5.46722E-02
-9.14379E+00,-5.54352E-02
-9.14359E+00,-5.46722E-02
-9.14339E+00,-5.46722E-02
-9.14318E+00,-5.52826E-02
-9.14298E+00,-5.46722E-02
-9.14278E+00,-5.48248E-02
-9.14258E+00,-5.49774E-02
-9.14238E+00,-5.49774E-02
-9.14218E+00,-5.37567E-02
-9.14197E+00,-5.36041E-02
-9.14177E+00,-5.29938E-02
-9.14157E+00,-5.34515E-02
-9.14137E+00,-5.43671E-02
-9.14117E+00,-5.32990E-02
-9.14097E+00,-5.40619E-02
-9.14076E+00,-5.49774E-02
-9.14056E+00,-5.40619E-02
-9.14036E+00,-5.28412E-02
-9.14016E+00,-5.32990E-02
-9.13996E+00,-5.39093E-02
-9.13976E+00,-5.39093E-02
-9.13956E+00,-5.36041E-02
-9.13935E+00,-5.39093E-02
-9.13915E+00,-5.43671E-02
-9.13895E+00,-5.55878E-02
-9.13875E+00,-5.51300E-02
-9.13855E+00,-5.54352E-02
-9.13835E+00,-5.52826E-02
-9.13814E+00,-5.55878E-02
-9.13794E+00,-5.46722E-02
-9.13774E+00,-5.49774E-02
-9.13754E+00,-5.52826E-02
-9.13734E+00,-5.54352E-02
-9.13714E+00,-5.43671E-02
-9.13693E+00,-5.46722E-02
-9.13673E+00,-5.45197E-02
-9.13653E+00,-5.45197E-02
-9.13633E+00,-5.52826E-02
-9.13613E+00,-5.46722E-02
-9.13593E+00,-5.49774E-02
-9.13572E+00,-5.43671E-02
-9.13552E+00,-5.49774E-02
-9.13532E+00,-5.42145E-02
-9.13512E+00,-5.42145E-02
-9.13492E+00,-5.54352E-02
-9.13472E+00,-5.55878E-02
-9.13452E+00,-5.60455E-02
-9.13431E+00,-5.54352E-02
-9.13411E+00,-5.54352E-02
-9.13391E+00,-5.46722E-02
-9.13371E+00,-5.49774E-02
-9.13351E+00,-5.42145E-02
-9.13331E+00,-5.48248E-02
-9.13310E+00,-5.45197E-02
-9.13290E+00,-5.43671E-02
-9.13270E+00,-5.48248E-02
-9.13250E+00,-5.55878E-02
-9.13230E+00,-5.55878E-02
-9.13210E+00,-5.58929E-02
-9.13189E+00,-5.46722E-02
-9.13169E+00,-5.49774E-02
-9.13149E+00,-5.54352E-02
-9.13129E+00,-5.52826E-02
-9.13109E+00,-5.49774E-02
-9.13089E+00,-5.37567E-02
-9.13068E+00,-5.43671E-02
-9.13048E+00,-5.48248E-02
-9.13028E+00,-5.48248E-02
-9.13008E+00,-5.46722E-02
-9.12988E+00,-5.46722E-02
-9.12968E+00,-5.40619E-02
-9.12948E+00,-5.45197E-02
-9.12927E+00,-5.45197E-02
-9.12907E+00,-5.54352E-02
-9.12887E+00,-5.49774E-02
-9.12867E+00,-5.51300E-02
-9.12847E+00,-5.63507E-02
-9.12827E+00,-5.60455E-02
-9.12806E+00,-5.51300E-02
-9.12786E+00,-5.60455E-02
-9.12766E+00,-5.66559E-02
-9.12746E+00,-5.63507E-02
-9.12726E+00,-5.54352E-02
-9.12706E+00,-5.58929E-02
-9.12685E+00,-5.55878E-02
-9.12665E+00,-5.66559E-02
-9.12645E+00,-5.60455E-02
-9.12625E+00,-5.54352E-02
-9.12605E+00,-5.54352E-02
-9.12585E+00,-5.52826E-02
-9.12564E+00,-5.72662E-02
-9.12544E+00,-5.61981E-02
-9.12524E+00,-5.66559E-02
-9.12504E+00,-5.75714E-02
-9.12484E+00,-5.72662E-02
-9.12464E+00,-5.68085E-02
-9.12444E+00,-5.74188E-02
-9.12423E+00,-5.69611E-02
-9.12403E+00,-5.58929E-02
-9.12383E+00,-5.57404E-02
-9.12363E+00,-5.54352E-02
-9.12343E+00,-5.57404E-02
-9.12323E+00,-5.60455E-02
-9.12302E+00,-5.61981E-02
-9.12282E+00,-5.68085E-02
-9.12262E+00,-5.68085E-02
-9.12242E+00,-5.68085E-02
-9.12222E+00,-5.66559E-02
-9.12202E+00,-5.68085E-02
-9.12181E+00,-5.72662E-02
-9.12161E+00,-5.63507E-02
-9.12141E+00,-5.68085E-02
-9.12121E+00,-5.78766E-02
-9.12101E+00,-5.65033E-02
-9.12081E+00,-5.69611E-02
-9.12060E+00,-5.72662E-02
-9.12040E+00,-5.60455E-02
-9.12020E+00,-5.66559E-02
-9.12000E+00,-5.61981E-02
-9.11980E+00,-5.69611E-02
-9.11960E+00,-5.72662E-02
-9.11940E+00,-5.66559E-02
-9.11919E+00,-5.68085E-02
-9.11899E+00,-5.66559E-02
-9.11879E+00,-5.58929E-02
-9.11859E+00,-5.52826E-02
-9.11839E+00,-5.63507E-02
-9.11819E+00,-5.61981E-02
-9.11798E+00,-5.63507E-02
-9.11778E+00,-5.57404E-02
-9.11758E+00,-5.61981E-02
-9.11738E+00,-5.58929E-02
-9.11718E+00,-5.60455E-02
-9.11698E+00,-5.54352E-02
-9.11677E+00,-5.54352E-02
-9.11657E+00,-5.46722E-02
-9.11637E+00,-5.48248E-02
-9.11617E+00,-5.48248E-02
-9.11597E+00,-5.40619E-02
-9.11577E+00,-5.51300E-02
-9.11556E+00,-5.49774E-02
-9.11536E+00,-5.46722E-02
-9.11516E+00,-5.42145E-02
-9.11496E+00,-5.29938E-02
-9.11476E+00,-5.37567E-02
-9.11456E+00,-5.29938E-02
-9.11436E+00,-5.31464E-02
-9.11415E+00,-5.36041E-02
-9.11395E+00,-5.42145E-02
-9.11375E+00,-5.36041E-02
-9.11355E+00,-5.40619E-02
-9.11335E+00,-5.37567E-02
-9.11315E+00,-5.39093E-02
-9.11294E+00,-5.40619E-02
-9.11274E+00,-5.43671E-02
-9.11254E+00,-5.39093E-02
-9.11234E+00,-5.36041E-02
-9.11214E+00,-5.36041E-02
-9.11194E+00,-5.42145E-02
-9.11173E+00,-5.39093E-02
-9.11153E+00,-5.45197E-02
-9.11133E+00,-5.46722E-02
-9.11113E+00,-5.45197E-02
-9.11093E+00,-5.55878E-02
-9.11073E+00,-5.45197E-02
-9.11052E+00,-5.42145E-02
-9.11032E+00,-5.40619E-02
-9.11012E+00,-5.45197E-02
-9.10992E+00,-5.37567E-02
-9.10972E+00,-5.39093E-02
-9.10952E+00,-5.37567E-02
-9.10932E+00,-5.37567E-02
-9.10911E+00,-5.26886E-02
-9.10891E+00,-5.32990E-02
-9.10871E+00,-5.37567E-02
-9.10851E+00,-5.34515E-02
-9.10831E+00,-5.40619E-02
-9.10811E+00,-5.36041E-02
-9.10790E+00,-5.37567E-02
-9.10770E+00,-5.31464E-02
-9.10750E+00,-5.36041E-02
-9.10730E+00,-5.32990E-02
-9.10710E+00,-5.37567E-02
-9.10690E+00,-5.36041E-02
-9.10669E+00,-5.37567E-02
-9.10649E+00,-5.45197E-02
-9.10629E+00,-5.42145E-02
-9.10609E+00,-5.45197E-02
-9.10589E+00,-5.52826E-02
-9.10569E+00,-5.46722E-02
-9.10548E+00,-5.46722E-02
-9.10528E+00,-5.52826E-02
-9.10508E+00,-5.61981E-02
-9.10488E+00,-5.54352E-02
-9.10468E+00,-5.48248E-02
-9.10448E+00,-5.52826E-02
-9.10428E+00,-5.55878E-02
-9.10407E+00,-5.52826E-02
-9.10387E+00,-5.52826E-02
-9.10367E+00,-5.46722E-02
-9.10347E+00,-5.46722E-02
-9.10327E+00,-5.42145E-02
-9.10307E+00,-5.46722E-02
-9.10286E+00,-5.46722E-02
-9.10266E+00,-5.45197E-02
-9.10246E+00,-5.40619E-02
-9.10226E+00,-5.39093E-02
-9.10206E+00,-5.45197E-02
-9.10186E+00,-5.34515E-02
-9.10165E+00,-5.29938E-02
-9.10145E+00,-5.32990E-02
-9.10125E+00,-5.45197E-02
-9.10105E+00,-5.37567E-02
-9.10085E+00,-5.46722E-02
-9.10065E+00,-5.40619E-02
-9.10044E+00,-5.39093E-02
-9.10024E+00,-5.37567E-02
-9.10004E+00,-5.39093E-02
-9.09984E+00,-5.37567E-02
-9.09964E+00,-5.43671E-02
-9.09944E+00,-5.45197E-02
-9.09924E+00,-5.60455E-02
-9.09903E+00,-5.63507E-02
-9.09883E+00,-5.65033E-02
-9.09863E+00,-5.63507E-02
-9.09843E+00,-5.57404E-02
-9.09823E+00,-5.51300E-02
-9.09803E+00,-5.57404E-02
-9.09782E+00,-5.58929E-02
-9.09762E+00,-5.61981E-02
-9.09742E+00,-5.65033E-02
-9.09722E+00,-5.57404E-02
-9.09702E+00,-5.55878E-02
-9.09682E+00,-5.49774E-02
-9.09661E+00,-5.60455E-02
-9.09641E+00,-5.68085E-02
-9.09621E+00,-5.71136E-02
-9.09601E+00,-5.58929E-02
-9.09581E+00,-5.51300E-02
-9.09561E+00,-5.49774E-02
-9.09540E+00,-5.36041E-02
-9.09520E+00,-5.46722E-02
-9.09500E+00,-5.49774E-02
-9.09480E+00,-5.48248E-02
-9.09460E+00,-5.43671E-02
-9.09440E+00,-5.43671E-02
-9.09420E+00,-5.39093E-02
-9.09399E+00,-5.45197E-02
-9.09379E+00,-5.52826E-02
-9.09359E+00,-5.55878E-02
-9.09339E+00,-5.57404E-02
-9.09319E+00,-5.55878E-02
-9.09299E+00,-5.46722E-02
-9.09278E+00,-5.40619E-02
-9.09258E+00,-5.43671E-02
-9.09238E+00,-5.32990E-02
-9.09218E+00,-5.36041E-02
-9.09198E+00,-5.39093E-02
-9.09178E+00,-5.32990E-02
-9.09157E+00,-5.34515E-02
-9.09137E+00,-5.42145E-02
-9.09117E+00,-5.39093E-02
-9.09097E+00,-5.52826E-02
-9.09077E+00,-5.61981E-02
-9.09057E+00,-5.49774E-02
-9.09036E+00,-5.34515E-02
-9.09016E+00,-5.48248E-02
-9.08996E+00,-5.52826E-02
-9.08976E+00,-5.57404E-02
-9.08956E+00,-5.61981E-02
-9.08936E+00,-5.61981E-02
-9.08916E+00,-5.60455E-02
-9.08895E+00,-5.45197E-02
-9.08875E+00,-5.49774E-02
-9.08855E+00,-5.49774E-02
-9.08835E+00,-5.45197E-02
-9.08815E+00,-5.54352E-02
-9.08795E+00,-5.52826E-02
-9.08774E+00,-5.49774E-02
-9.08754E+00,-5.45197E-02
-9.08734E+00,-5.46722E-02
-9.08714E+00,-5.43671E-02
-9.08694E+00,-5.45197E-02
-9.08674E+00,-5.46722E-02
-9.08653E+00,-5.58929E-02
-9.08633E+00,-5.49774E-02
-9.08613E+00,-5.51300E-02
-9.08593E+00,-5.46722E-02
-9.08573E+00,-5.45197E-02
-9.08553E+00,-5.42145E-02
-9.08532E+00,-5.43671E-02
-9.08512E+00,-5.34515E-02
-9.08492E+00,-5.45197E-02
-9.08472E+00,-5.31464E-02
-9.08452E+00,-5.32990E-02
-9.08432E+00,-5.43671E-02
-9.08412E+00,-5.55878E-02
-9.08391E+00,-5.55878E-02
-9.08371E+00,-5.54352E-02
-9.08351E+00,-5.54352E-02
-9.08331E+00,-5.48248E-02
-9.08311E+00,-5.46722E-02
-9.08291E+00,-5.49774E-02
-9.08270E+00,-5.43671E-02
-9.08250E+00,-5.48248E-02
-9.08230E+00,-5.52826E-02
-9.08210E+00,-5.45197E-02
-9.08190E+00,-5.51300E-02
-9.08170E+00,-5.42145E-02
-9.08149E+00,-5.32990E-02
-9.08129E+00,-5.29938E-02
-9.08109E+00,-5.37567E-02
-9.08089E+00,-5.37567E-02
-9.08069E+00,-5.31464E-02
-9.08049E+00,-5.39093E-02
-9.08028E+00,-5.34515E-02
-9.08008E+00,-5.40619E-02
-9.07988E+00,-5.43671E-02
-9.07968E+00,-5.43671E-02
-9.07948E+00,-5.48248E-02
-9.07928E+00,-5.45197E-02
-9.07908E+00,-5.48248E-02
-9.07887E+00,-5.36041E-02
-9.07867E+00,-5.42145E-02
-9.07847E+00,-5.49774E-02
-9.07827E+00,-5.51300E-02
-9.07807E+00,-5.49774E-02
-9.07787E+00,-5.46722E-02
-9.07766E+00,-5.51300E-02
-9.07746E+00,-5.55878E-02
-9.07726E+00,-5.39093E-02
-9.07706E+00,-5.39093E-02
-9.07686E+00,-5.42145E-02
-9.07666E+00,-5.40619E-02
-9.07645E+00,-5.39093E-02
-9.07625E+00,-5.42145E-02
-9.07605E+00,-5.40619E-02
-9.07585E+00,-5.43671E-02
-9.07565E+00,-5.51300E-02
-9.07545E+00,-5.42145E-02
-9.07524E+00,-5.48248E-02
-9.07504E+00,-5.57404E-02
-9.07484E+00,-5.52826E-02
-9.07464E+00,-5.46722E-02
-9.07444E+00,-5.46722E-02
-9.07424E+00,-5.46722E-02
-9.07404E+00,-5.37567E-02
-9.07383E+00,-5.48248E-02
-9.07363E+00,-5.34515E-02
-9.07343E+00,-5.46722E-02
-9.07323E+00,-5.43671E-02
-9.07303E+00,-5.45197E-02
-9.07283E+00,-5.42145E-02
-9.07262E+00,-5.28412E-02
-9.07242E+00,-5.31464E-02
-9.07222E+00,-5.25360E-02
-9.07202E+00,-5.29938E-02
-9.07182E+00,-5.32990E-02
-9.07162E+00,-5.36041E-02
-9.07141E+00,-5.36041E-02
-9.07121E+00,-5.43671E-02
-9.07101E+00,-5.48248E-02
-9.07081E+00,-5.43671E-02
-9.07061E+00,-5.49774E-02
-9.07041E+00,-5.61981E-02
-9.07020E+00,-5.45197E-02
-9.07000E+00,-5.37567E-02
-9.06980E+00,-5.46722E-02
-9.06960E+00,-5.45197E-02
-9.06940E+00,-5.48248E-02
-9.06920E+00,-5.48248E-02
-9.06900E+00,-5.48248E-02
-9.06879E+00,-5.43671E-02
-9.06859E+00,-5.40619E-02
-9.06839E+00,-5.39093E-02
-9.06819E+00,-5.37567E-02
-9.06799E+00,-5.45197E-02
-9.06779E+00,-5.51300E-02
-9.06758E+00,-5.61981E-02
-9.06738E+00,-5.60455E-02
-9.06718E+00,-5.49774E-02
-9.06698E+00,-5.58929E-02
-9.06678E+00,-5.45197E-02
-9.06658E+00,-5.39093E-02
-9.06637E+00,-5.46722E-02
-9.06617E+00,-5.48248E-02
-9.06597E+00,-5.43671E-02
-9.06577E+00,-5.37567E-02
-9.06557E+00,-5.36041E-02
-9.06537E+00,-5.34515E-02
-9.06516E+00,-5.40619E-02
-9.06496E+00,-5.46722E-02
-9.06476E+00,-5.45197E-02
-9.06456E+00,-5.45197E-02
-9.06436E+00,-5.48248E-02
-9.06416E+00,-5.52826E-02
-9.06396E+00,-5.42145E-02
-9.06375E+00,-5.43671E-02
-9.06355E+00,-5.42145E-02
-9.06335E+00,-5.42145E-02
-9.06315E+00,-5.34515E-02
-9.06295E+00,-5.39093E-02
-9.06275E+00,-5.52826E-02
-9.06254E+00,-5.51300E-02
-9.06234E+00,-5.54352E-02
-9.06214E+00,-5.46722E-02
-9.06194E+00,-5.42145E-02
-9.06174E+00,-5.45197E-02
-9.06154E+00,-5.45197E-02
-9.06133E+00,-5.40619E-02
-9.06113E+00,-5.52826E-02
-9.06093E+00,-5.45197E-02
-9.06073E+00,-5.49774E-02
-9.06053E+00,-5.52826E-02
-9.06033E+00,-5.55878E-02
-9.06012E+00,-5.51300E-02
-9.05992E+00,-5.48248E-02
-9.05972E+00,-5.51300E-02
-9.05952E+00,-5.58929E-02
-9.05932E+00,-5.60455E-02
-9.05912E+00,-5.58929E-02
-9.05892E+00,-5.55878E-02
-9.05871E+00,-5.63507E-02
-9.05851E+00,-5.58929E-02
-9.05831E+00,-5.57404E-02
-9.05811E+00,-5.58929E-02
-9.05791E+00,-5.61981E-02
-9.05771E+00,-5.54352E-02
-9.05750E+00,-5.48248E-02
-9.05730E+00,-5.45197E-02
-9.05710E+00,-5.36041E-02
-9.05690E+00,-5.40619E-02
-9.05670E+00,-5.57404E-02
-9.05650E+00,-5.54352E-02
-9.05629E+00,-5.45197E-02
-9.05609E+00,-5.52826E-02
-9.05589E+00,-5.42145E-02
-9.05569E+00,-5.42145E-02
-9.05549E+00,-5.45197E-02
-9.05529E+00,-5.40619E-02
-9.05508E+00,-5.45197E-02
-9.05488E+00,-5.43671E-02
-9.05468E+00,-5.37567E-02
-9.05448E+00,-5.48248E-02
-9.05428E+00,-5.48248E-02
-9.05408E+00,-5.46722E-02
-9.05388E+00,-5.37567E-02
-9.05367E+00,-5.45197E-02
-9.05347E+00,-5.45197E-02
-9.05327E+00,-5.43671E-02
-9.05307E+00,-5.42145E-02
-9.05287E+00,-5.45197E-02
-9.05267E+00,-5.40619E-02
-9.05246E+00,-5.43671E-02
-9.05226E+00,-5.40619E-02
-9.05206E+00,-5.37567E-02
-9.05186E+00,-5.54352E-02
-9.05166E+00,-5.51300E-02
-9.05146E+00,-5.51300E-02
-9.05125E+00,-5.42145E-02
-9.05105E+00,-5.45197E-02
-9.05085E+00,-5.48248E-02
-9.05065E+00,-5.42145E-02
-9.05045E+00,-5.46722E-02
-9.05025E+00,-5.45197E-02
-9.05004E+00,-5.49774E-02
-9.04984E+00,-5.55878E-02
-9.04964E+00,-5.49774E-02
-9.04944E+00,-5.51300E-02
-9.04924E+00,-5.57404E-02
-9.04904E+00,-5.45197E-02
-9.04884E+00,-5.48248E-02
-9.04863E+00,-5.48248E-02
-9.04843E+00,-5.48248E-02
-9.04823E+00,-5.54352E-02
-9.04803E+00,-5.61981E-02
-9.04783E+00,-5.61981E-02
-9.04763E+00,-5.51300E-02
-9.04742E+00,-5.52826E-02
-9.04722E+00,-5.54352E-02
-9.04702E+00,-5.51300E-02
-9.04682E+00,-5.57404E-02
-9.04662E+00,-5.46722E-02
-9.04642E+00,-5.52826E-02
-9.04621E+00,-5.51300E-02
-9.04601E+00,-5.45197E-02
-9.04581E+00,-5.49774E-02
-9.04561E+00,-5.58929E-02
-9.04541E+00,-5.49774E-02
-9.04521E+00,-5.61981E-02
-9.04500E+00,-5.65033E-02
-9.04480E+00,-5.65033E-02
-9.04460E+00,-5.60455E-02
-9.04440E+00,-5.46722E-02
-9.04420E+00,-5.42145E-02
-9.04400E+00,-5.43671E-02
-9.04380E+00,-5.40619E-02
-9.04359E+00,-5.36041E-02
-9.04339E+00,-5.34515E-02
-9.04319E+00,-5.39093E-02
-9.04299E+00,-5.48248E-02
