in s,C2 in V
-6.00485E+00,9.05334E-02
-6.00475E+00,7.22229E-02
-6.00465E+00,9.60266E-02
-6.00455E+00,8.56506E-02
-6.00445E+00,8.47351E-02
-6.00435E+00,9.38904E-02
-6.00424E+00,8.56506E-02
-6.00414E+00,8.53455E-02
-6.00404E+00,8.68713E-02
-6.00394E+00,8.99231E-02
-6.00384E+00,9.57214E-02
-6.00374E+00,8.10730E-02
-6.00364E+00,7.61902E-02
-6.00354E+00,1.01520E-01
-6.00344E+00,8.59558E-02
-6.00334E+00,8.80920E-02
-6.00324E+00,6.94763E-02
-6.00314E+00,6.70349E-02
-6.00303E+00,8.13782E-02
-6.00293E+00,8.93127E-02
-6.00283E+00,8.59558E-02
-6.00273E+00,9.51111E-02
-6.00263E+00,9.35852E-02
-6.00253E+00,9.99939E-02
-6.00243E+00,8.07678E-02
-6.00233E+00,8.22937E-02
-6.00223E+00,8.10730E-02
-6.00213E+00,9.48059E-02
-6.00203E+00,9.05334E-02
-6.00193E+00,9.05334E-02
-6.00183E+00,8.01575E-02
-6.00172E+00,1.00909E-01
-6.00162E+00,9.23645E-02
-6.00152E+00,8.77869E-02
-6.00142E+00,8.83972E-02
-6.00132E+00,7.25281E-02
-6.00122E+00,7.40540E-02
-6.00112E+00,9.08386E-02
-6.00102E+00,8.65662E-02
-6.00092E+00,8.62610E-02
-6.00082E+00,8.87024E-02
-6.00072E+00,8.10730E-02
-6.00062E+00,1.00299E-01
-6.00051E+00,9.05334E-02
-6.00041E+00,6.55090E-02
-6.00031E+00,7.77161E-02
-6.00021E+00,8.32092E-02
-6.00011E+00,8.29041E-02
-6.00001E+00,8.19885E-02
-5.99991E+00,8.04626E-02
-5.99981E+00,8.38196E-02
-5.99971E+00,8.68713E-02
-5.99961E+00,8.01575E-02
-5.99951E+00,7.28333E-02
-5.99941E+00,9.08386E-02
-5.99931E+00,1.11591E-01
-5.99920E+00,9.48059E-02
-5.99910E+00,9.20593E-02
-5.99900E+00,8.41248E-02
-5.99890E+00,6.00159E-02
-5.99880E+00,7.83264E-02
-5.99870E+00,7.52747E-02
-5.99860E+00,7.46643E-02
-5.99850E+00,8.77869E-02
-5.99840E+00,8.56506E-02
-5.99830E+00,7.31384E-02
-5.99820E+00,9.38904E-02
-5.99810E+00,1.07013E-01
-5.99799E+00,8.01575E-02
-5.99789E+00,7.61902E-02
-5.99779E+00,7.80212E-02
-5.99769E+00,6.48987E-02
-5.99759E+00,8.44299E-02
-5.99749E+00,8.65662E-02
-5.99739E+00,8.77869E-02
-5.99729E+00,7.92419E-02
-5.99719E+00,8.62610E-02
-5.99709E+00,7.98523E-02
-5.99699E+00,1.03656E-01
-5.99689E+00,8.71765E-02
-5.99679E+00,9.14490E-02
-5.99668E+00,9.08386E-02
-5.99658E+00,9.60266E-02
-5.99648E+00,7.64954E-02
-5.99638E+00,8.59558E-02
-5.99628E+00,8.01575E-02
-5.99618E+00,9.60266E-02
-5.99608E+00,7.49695E-02
-5.99598E+00,7.52747E-02
-5.99588E+00,9.20593E-02
-5.99578E+00,8.44299E-02
-5.99568E+00,8.25989E-02
-5.99558E+00,1.02130E-01
-5.99547E+00,7.83264E-02
-5.99537E+00,7.74109E-02
-5.99527E+00,8.99231E-02
-5.99517E+00,8.56506E-02
-5.99507E+00,8.47351E-02
-5.99497E+00,8.96179E-02
-5.99487E+00,8.59558E-02
-5.99477E+00,8.93127E-02
-5.99467E+00,9.26697E-02
-5.99457E+00,8.83972E-02
-5.99447E+00,9.14490E-02
-5.99437E+00,8.83972E-02
-5.99427E+00,8.16833E-02
-5.99416E+00,9.51111E-02
-5.99406E+00,8.71765E-02
-5.99396E+00,7.03918E-02
-5.99386E+00,8.38196E-02
-5.99376E+00,8.77869E-02
-5.99366E+00,8.35144E-02
-5.99356E+00,8.62610E-02
-5.99346E+00,8.59558E-02
-5.99336E+00,9.41956E-02
-5.99326E+00,1.05487E-01
-5.99316E+00,8.96179E-02
-5.99306E+00,7.77161E-02
-5.99295E+00,8.44299E-02
-5.99285E+00,7.74109E-02
-5.99275E+00,9.81628E-02
-5.99265E+00,8.68713E-02
-5.99255E+00,7.86316E-02
-5.99245E+00,9.51111E-02
-5.99235E+00,8.83972E-02
-5.99225E+00,9.23645E-02
-5.99215E+00,9.14490E-02
-5.99205E+00,1.02740E-01
-5.99195E+00,8.32092E-02
-5.99185E+00,7.46643E-02
-5.99175E+00,8.65662E-02
-5.99164E+00,9.08386E-02
-5.99154E+00,8.71765E-02
-5.99144E+00,9.54163E-02
-5.99134E+00,7.89368E-02
-5.99124E+00,8.65662E-02
-5.99114E+00,8.10730E-02
-5.99104E+00,9.17542E-02
-5.99094E+00,9.14490E-02
-5.99084E+00,7.52747E-02
-5.99074E+00,8.16833E-02
-5.99064E+00,9.48059E-02
-5.99054E+00,8.59558E-02
-5.99043E+00,9.29749E-02
-5.99033E+00,8.62610E-02
-5.99023E+00,9.02283E-02
-5.99013E+00,9.23645E-02
-5.99003E+00,8.38196E-02
-5.98993E+00,8.38196E-02
-5.98983E+00,8.10730E-02
-5.98973E+00,8.01575E-02
-5.98963E+00,9.93835E-02
-5.98953E+00,8.56506E-02
-5.98943E+00,8.96179E-02
-5.98933E+00,8.83972E-02
-5.98923E+00,8.29041E-02
-5.98912E+00,7.22229E-02
-5.98902E+00,9.93835E-02
-5.98892E+00,8.93127E-02
-5.98882E+00,9.08386E-02
-5.98872E+00,9.23645E-02
-5.98862E+00,8.71765E-02
-5.98852E+00,7.55798E-02
-5.98842E+00,9.66370E-02
-5.98832E+00,7.58850E-02
-5.98822E+00,9.51111E-02
-5.98812E+00,6.73401E-02
-5.98802E+00,9.14490E-02
-5.98791E+00,8.74817E-02
-5.98781E+00,8.83972E-02
-5.98771E+00,8.62610E-02
-5.98761E+00,8.90076E-02
-5.98751E+00,9.96887E-02
-5.98741E+00,8.68713E-02
-5.98731E+00,8.22937E-02
-5.98721E+00,8.41248E-02
-5.98711E+00,8.29041E-02
-5.98701E+00,6.88660E-02
-5.98691E+00,8.01575E-02
-5.98681E+00,8.10730E-02
-5.98671E+00,8.29041E-02
-5.98660E+00,7.64954E-02
-5.98650E+00,8.13782E-02
-5.98640E+00,8.38196E-02
-5.98630E+00,8.99231E-02
-5.98620E+00,9.08386E-02
-5.98610E+00,8.71765E-02
-5.98600E+00,8.47351E-02
-5.98590E+00,7.86316E-02
-5.98580E+00,9.54163E-02
-5.98570E+00,1.01825E-01
-5.98560E+00,8.59558E-02
-5.98550E+00,8.87024E-02
-5.98539E+00,7.95471E-02
-5.98529E+00,8.74817E-02
-5.98519E+00,8.10730E-02
-5.98509E+00,7.16125E-02
-5.98499E+00,8.32092E-02
-5.98489E+00,8.99231E-02
-5.98479E+00,8.83972E-02
-5.98469E+00,7.37488E-02
-5.98459E+00,6.97815E-02
-5.98449E+00,8.19885E-02
-5.98439E+00,8.38196E-02
-5.98429E+00,8.22937E-02
-5.98419E+00,7.98523E-02
-5.98408E+00,1.13116E-01
-5.98398E+00,9.29749E-02
-5.98388E+00,8.47351E-02
-5.98378E+00,9.14490E-02
-5.98368E+00,7.22229E-02
-5.98358E+00,7.16125E-02
-5.98348E+00,8.38196E-02
-5.98338E+00,7.80212E-02
-5.98328E+00,8.83972E-02
-5.98318E+00,8.59558E-02
-5.98308E+00,8.32092E-02
-5.98298E+00,7.25281E-02
-5.98287E+00,7.52747E-02
-5.98277E+00,8.83972E-02
-5.98267E+00,7.64954E-02
-5.98257E+00,9.75525E-02
-5.98247E+00,8.35144E-02
-5.98237E+00,7.92419E-02
-5.98227E+00,9.38904E-02
-5.98217E+00,8.62610E-02
-5.98207E+00,6.85608E-02
-5.98197E+00,7.43591E-02
-5.98187E+00,8.74817E-02
-5.98177E+00,8.50403E-02
-5.98167E+00,8.10730E-02
-5.98156E+00,9.51111E-02
-5.98146E+00,9.14490E-02
-5.98136E+00,7.37488E-02
-5.98126E+00,7.74109E-02
-5.98116E+00,7.71057E-02
-5.98106E+00,8.71765E-02
-5.98096E+00,6.88660E-02
-5.98086E+00,8.47351E-02
-5.98076E+00,8.44299E-02
-5.98066E+00,8.96179E-02
-5.98056E+00,9.41956E-02
-5.98046E+00,8.87024E-02
-5.98035E+00,8.74817E-02
-5.98025E+00,8.01575E-02
-5.98015E+00,7.13074E-02
-5.98005E+00,8.62610E-02
-5.97995E+00,6.73401E-02
-5.97985E+00,7.74109E-02
-5.97975E+00,8.59558E-02
-5.97965E+00,8.80920E-02
-5.97955E+00,9.17542E-02
-5.97945E+00,9.23645E-02
-5.97935E+00,8.13782E-02
-5.97925E+00,9.26697E-02
-5.97915E+00,1.05487E-01
-5.97904E+00,9.38904E-02
-5.97894E+00,7.61902E-02
-5.97884E+00,8.80920E-02
-5.97874E+00,9.02283E-02
-5.97864E+00,8.53455E-02
-5.97854E+00,8.47351E-02
-5.97844E+00,7.92419E-02
-5.97834E+00,9.78577E-02
-5.97824E+00,7.31384E-02
-5.97814E+00,9.02283E-02
-5.97804E+00,9.02283E-02
-5.97794E+00,9.41956E-02
-5.97783E+00,7.22229E-02
-5.97773E+00,8.99231E-02
-5.97763E+00,9.23645E-02
-5.97753E+00,8.29041E-02
-5.97743E+00,8.13782E-02
-5.97733E+00,7.83264E-02
-5.97723E+00,7.37488E-02
-5.97713E+00,8.87024E-02
-5.97703E+00,7.95471E-02
-5.97693E+00,8.59558E-02
-5.97683E+00,7.37488E-02
-5.97673E+00,7.58850E-02
-5.97663E+00,8.68713E-02
-5.97652E+00,8.71765E-02
-5.97642E+00,8.71765E-02
-5.97632E+00,8.22937E-02
-5.97622E+00,8.96179E-02
-5.97612E+00,9.05334E-02
-5.97602E+00,6.52039E-02
-5.97592E+00,8.44299E-02
-5.97582E+00,8.38196E-02
-5.97572E+00,7.61902E-02
-5.97562E+00,8.96179E-02
-5.97552E+00,9.20593E-02
-5.97542E+00,9.23645E-02
-5.97531E+00,8.99231E-02
-5.97521E+00,9.32800E-02
-5.97511E+00,8.87024E-02
-5.97501E+00,8.44299E-02
-5.97491E+00,7.31384E-02
-5.97481E+00,7.06970E-02
-5.97471E+00,7.19177E-02
-5.97461E+00,7.92419E-02
-5.97451E+00,9.84680E-02
-5.97441E+00,9.48059E-02
-5.97431E+00,9.99939E-02
-5.97421E+00,1.00909E-01
-5.97411E+00,7.52747E-02
-5.97400E+00,5.91003E-02
-5.97390E+00,8.41248E-02
-5.97380E+00,8.29041E-02
-5.97370E+00,8.47351E-02
-5.97360E+00,8.90076E-02
-5.97350E+00,7.98523E-02
-5.97340E+00,8.77869E-02
-5.97330E+00,7.77161E-02
-5.97320E+00,6.85608E-02
-5.97310E+00,9.99939E-02
-5.97300E+00,9.48059E-02
-5.97290E+00,8.96179E-02
-5.97279E+00,8.50403E-02
-5.97269E+00,8.90076E-02
-5.97259E+00,8.80920E-02
-5.97249E+00,1.00299E-01
-5.97239E+00,8.50403E-02
-5.97229E+00,8.32092E-02
-5.97219E+00,7.83264E-02
-5.97209E+00,7.95471E-02
-5.97199E+00,7.80212E-02
-5.97189E+00,9.51111E-02
-5.97179E+00,8.44299E-02
-5.97169E+00,9.08386E-02
-5.97159E+00,8.99231E-02
-5.97148E+00,9.32800E-02
-5.97138E+00,7.25281E-02
-5.97128E+00,7.34436E-02
-5.97118E+00,7.68005E-02
-5.97108E+00,8.65662E-02
-5.97098E+00,9.66370E-02
-5.97088E+00,6.91711E-02
-5.97078E+00,7.64954E-02
-5.97068E+00,9.78577E-02
-5.97058E+00,8.01575E-02
-5.97048E+00,7.77161E-02
-5.97038E+00,8.47351E-02
-5.97027E+00,9.63318E-02
-5.97017E+00,7.64954E-02
-5.97007E+00,8.13782E-02
-5.96997E+00,7.49695E-02
-5.96987E+00,7.37488E-02
-5.96977E+00,9.23645E-02
-5.96967E+00,7.74109E-02
-5.96957E+00,7.83264E-02
-5.96947E+00,8.35144E-02
-5.96937E+00,8.59558E-02
-5.96927E+00,9.66370E-02
-5.96917E+00,8.56506E-02
-5.96907E+00,7.83264E-02
-5.96896E+00,9.29749E-02
-5.96886E+00,7.46643E-02
-5.96876E+00,9.81628E-02
-5.96866E+00,9.11438E-02
-5.96856E+00,8.47351E-02
-5.96846E+00,8.16833E-02
-5.96836E+00,7.61902E-02
-5.96826E+00,8.29041E-02
-5.96816E+00,7.55798E-02
-5.96806E+00,7.83264E-02
-5.96796E+00,8.53455E-02
-5.96786E+00,9.02283E-02
-5.96775E+00,9.63318E-02
-5.96765E+00,9.54163E-02
-5.96755E+00,7.25281E-02
-5.96745E+00,8.59558E-02
-5.96735E+00,7.10022E-02
-5.96725E+00,8.13782E-02
-5.96715E+00,8.93127E-02
-5.96705E+00,8.07678E-02
-5.96695E+00,7.83264E-02
-5.96685E+00,8.07678E-02
-5.96675E+00,8.56506E-02
-5.96665E+00,8.04626E-02
-5.96655E+00,9.14490E-02
-5.96644E+00,9.26697E-02
-5.96634E+00,8.99231E-02
-5.96624E+00,8.01575E-02
-5.96614E+00,7.64954E-02
-5.96604E+00,7.40540E-02
-5.96594E+00,7.49695E-02
-5.96584E+00,7.55798E-02
-5.96574E+00,9.05334E-02
-5.96564E+00,9.35852E-02
-5.96554E+00,7.86316E-02
-5.96544E+00,7.46643E-02
-5.96534E+00,7.34436E-02
-5.96523E+00,8.96179E-02
-5.96513E+00,8.87024E-02
-5.96503E+00,8.22937E-02
-5.96493E+00,8.44299E-02
-5.96483E+00,7.86316E-02
-5.96473E+00,8.32092E-02
-5.96463E+00,9.60266E-02
-5.96453E+00,1.07623E-01
-5.96443E+00,8.47351E-02
-5.96433E+00,7.61902E-02
-5.96423E+00,8.90076E-02
-5.96413E+00,1.01825E-01
-5.96403E+00,8.74817E-02
-5.96392E+00,9.90784E-02
-5.96382E+00,8.35144E-02
-5.96372E+00,8.80920E-02
-5.96362E+00,8.16833E-02
-5.96352E+00,8.10730E-02
-5.96342E+00,8.90076E-02
-5.96332E+00,9.81628E-02
-5.96322E+00,9.20593E-02
-5.96312E+00,8.96179E-02
-5.96302E+00,1.06097E-01
-5.96292E+00,9.17542E-02
-5.96282E+00,9.60266E-02
-5.96271E+00,7.58850E-02
-5.96261E+00,8.96179E-02
-5.96251E+00,8.32092E-02
-5.96241E+00,8.65662E-02
-5.96231E+00,8.25989E-02
-5.96221E+00,8.65662E-02
-5.96211E+00,8.62610E-02
-5.96201E+00,8.68713E-02
-5.96191E+00,9.08386E-02
-5.96181E+00,1.01215E-01
-5.96171E+00,8.71765E-02
-5.96161E+00,8.50403E-02
-5.96151E+00,9.32800E-02
-5.96140E+00,7.52747E-02
-5.96130E+00,8.38196E-02
-5.96120E+00,7.74109E-02
-5.96110E+00,8.83972E-02
-5.96100E+00,7.77161E-02
-5.96090E+00,8.77869E-02
-5.96080E+00,8.80920E-02
-5.96070E+00,9.23645E-02
-5.96060E+00,9.41956E-02
-5.96050E+00,8.96179E-02
-5.96040E+00,7.55798E-02
-5.96030E+00,8.41248E-02
-5.96019E+00,9.17542E-02
-5.96009E+00,7.43591E-02
-5.95999E+00,7.46643E-02
-5.95989E+00,1.01520E-01
-5.95979E+00,8.19885E-02
-5.95969E+00,6.88660E-02
-5.95959E+00,8.56506E-02
-5.95949E+00,1.01215E-01
-5.95939E+00,9.14490E-02
-5.95929E+00,9.60266E-02
-5.95919E+00,8.16833E-02
-5.95909E+00,9.20593E-02
-5.95899E+00,6.45935E-02
-5.95888E+00,8.22937E-02
-5.95878E+00,8.74817E-02
-5.95868E+00,8.04626E-02
-5.95858E+00,8.19885E-02
-5.95848E+00,9.32800E-02
-5.95838E+00,8.25989E-02
-5.95828E+00,7.52747E-02
-5.95818E+00,7.77161E-02
-5.95808E+00,9.26697E-02
-5.95798E+00,8.87024E-02
-5.95788E+00,1.02435E-01
-5.95778E+00,9.45007E-02
-5.95767E+00,8.65662E-02
-5.95757E+00,7.22229E-02
-5.95747E+00,7.64954E-02
-5.95737E+00,8.13782E-02
-5.95727E+00,7.03918E-02
-5.95717E+00,9.14490E-02
-5.95707E+00,8.10730E-02
-5.95697E+00,8.32092E-02
-5.95687E+00,8.99231E-02
-5.95677E+00,9.32800E-02
-5.95667E+00,8.90076E-02
-5.95657E+00,8.77869E-02
-5.95647E+00,7.92419E-02
-5.95636E+00,9.14490E-02
-5.95626E+00,8.74817E-02
-5.95616E+00,8.53455E-02
-5.95606E+00,9.20593E-02
-5.95596E+00,8.80920E-02
-5.95586E+00,9.08386E-02
-5.95576E+00,8.59558E-02
-5.95566E+00,8.38196E-02
-5.95556E+00,7.43591E-02
-5.95546E+00,7.46643E-02
-5.95536E+00,8.07678E-02
-5.95526E+00,7.77161E-02
-5.95515E+00,8.16833E-02
-5.95505E+00,8.83972E-02
-5.95495E+00,7.86316E-02
-5.95485E+00,8.68713E-02
-5.95475E+00,9.29749E-02
-5.95465E+00,6.27625E-02
-5.95455E+00,7.83264E-02
-5.95445E+00,8.25989E-02
-5.95435E+00,8.56506E-02
-5.95425E+00,7.71057E-02
-5.95415E+00,9.29749E-02
-5.95405E+00,7.71057E-02
-5.95395E+00,7.92419E-02
-5.95384E+00,8.29041E-02
-5.95374E+00,7.71057E-02
-5.95364E+00,7.16125E-02
-5.95354E+00,7.64954E-02
-5.95344E+00,8.96179E-02
-5.95334E+00,9.57214E-02
-5.95324E+00,9.72473E-02
-5.95314E+00,7.89368E-02
-5.95304E+00,7.92419E-02
-5.95294E+00,6.91711E-02
-5.95284E+00,8.44299E-02
-5.95274E+00,8.59558E-02
-5.95263E+00,8.07678E-02
-5.95253E+00,8.32092E-02
-5.95243E+00,9.29749E-02
-5.95233E+00,8.01575E-02
-5.95223E+00,9.08386E-02
-5.95213E+00,1.00604E-01
-5.95203E+00,8.47351E-02
-5.95193E+00,8.59558E-02
-5.95183E+00,8.65662E-02
-5.95173E+00,9.81628E-02
-5.95163E+00,9.08386E-02
-5.95153E+00,6.82556E-02
-5.95143E+00,8.93127E-02
-5.95132E+00,7.19177E-02
-5.95122E+00,7.46643E-02
-5.95112E+00,8.25989E-02
-5.95102E+00,8.47351E-02
-5.95092E+00,9.35852E-02
-5.95082E+00,8.77869E-02
-5.95072E+00,7.92419E-02
-5.95062E+00,9.45007E-02
-5.95052E+00,8.87024E-02
-5.95042E+00,8.93127E-02
-5.95032E+00,8.77869E-02
-5.95022E+00,8.65662E-02
-5.95011E+00,6.45935E-02
-5.95001E+00,8.38196E-02
-5.94991E+00,7.61902E-02
-5.94981E+00,9.63318E-02
-5.94971E+00,6.85608E-02
-5.94961E+00,8.13782E-02
-5.94951E+00,8.19885E-02
-5.94941E+00,9.38904E-02
-5.94931E+00,8.62610E-02
-5.94921E+00,8.93127E-02
-5.94911E+00,6.64246E-02
-5.94901E+00,7.95471E-02
-5.94891E+00,7.61902E-02
-5.94880E+00,8.90076E-02
-5.94870E+00,7.25281E-02
-5.94860E+00,8.04626E-02
-5.94850E+00,6.94763E-02
-5.94840E+00,7.83264E-02
-5.94830E+00,7.03918E-02
-5.94820E+00,9.48059E-02
-5.94810E+00,8.01575E-02
-5.94800E+00,7.61902E-02
-5.94790E+00,9.60266E-02
-5.94780E+00,8.19885E-02
-5.94770E+00,8.04626E-02
-5.94759E+00,8.50403E-02
-5.94749E+00,8.90076E-02
-5.94739E+00,8.47351E-02
-5.94729E+00,7.13074E-02
-5.94719E+00,7.98523E-02
-5.94709E+00,7.43591E-02
-5.94699E+00,8.19885E-02
-5.94689E+00,8.62610E-02
-5.94679E+00,7.31384E-02
-5.94669E+00,7.68005E-02
-5.94659E+00,7.34436E-02
-5.94649E+00,8.56506E-02
-5.94639E+00,8.47351E-02
-5.94628E+00,8.56506E-02
-5.94618E+00,8.59558E-02
-5.94608E+00,8.25989E-02
-5.94598E+00,8.10730E-02
-5.94588E+00,8.96179E-02
-5.94578E+00,7.55798E-02
-5.94568E+00,7.46643E-02
-5.94558E+00,8.10730E-02
-5.94548E+00,7.74109E-02
-5.94538E+00,8.25989E-02
-5.94528E+00,9.60266E-02
-5.94518E+00,9.48059E-02
-5.94507E+00,5.84900E-02
-5.94497E+00,8.13782E-02
-5.94487E+00,8.93127E-02
-5.94477E+00,8.50403E-02
-5.94467E+00,9.02283E-02
-5.94457E+00,9.14490E-02
-5.94447E+00,7.19177E-02
-5.94437E+00,7.74109E-02
-5.94427E+00,7.22229E-02
-5.94417E+00,8.41248E-02
-5.94407E+00,9.08386E-02
-5.94397E+00,8.77869E-02
-5.94387E+00,8.80920E-02
-5.94376E+00,9.45007E-02
-5.94366E+00,7.77161E-02
-5.94356E+00,7.25281E-02
-5.94346E+00,8.35144E-02
-5.94336E+00,8.47351E-02
-5.94326E+00,9.57214E-02
-5.94316E+00,8.56506E-02
-5.94306E+00,7.16125E-02
-5.94296E+00,8.32092E-02
-5.94286E+00,8.62610E-02
-5.94276E+00,9.57214E-02
-5.94266E+00,8.16833E-02
-5.94255E+00,9.29749E-02
-5.94245E+00,9.45007E-02
-5.94235E+00,7.31384E-02
-5.94225E+00,8.71765E-02
-5.94215E+00,8.01575E-02
-5.94205E+00,7.77161E-02
-5.94195E+00,8.50403E-02
-5.94185E+00,7.37488E-02
-5.94175E+00,8.25989E-02
-5.94165E+00,8.83972E-02
-5.94155E+00,7.95471E-02
-5.94145E+00,9.02283E-02
-5.94135E+00,8.90076E-02
-5.94124E+00,8.90076E-02
-5.94114E+00,7.16125E-02
-5.94104E+00,8.65662E-02
-5.94094E+00,8.74817E-02
-5.94084E+00,8.87024E-02
-5.94074E+00,7.86316E-02
-5.94064E+00,8.90076E-02
-5.94054E+00,9.75525E-02
-5.94044E+00,8.41248E-02
-5.94034E+00,8.83972E-02
-5.94024E+00,7.64954E-02
-5.94014E+00,8.13782E-02
-5.94003E+00,7.34436E-02
-5.93993E+00,7.92419E-02
-5.93983E+00,9.05334E-02
-5.93973E+00,9.29749E-02
-5.93963E+00,7.80212E-02
-5.93953E+00,7.22229E-02
-5.93943E+00,9.05334E-02
-5.93933E+00,9.72473E-02
-5.93923E+00,9.17542E-02
-5.93913E+00,7.13074E-02
-5.93903E+00,8.56506E-02
-5.93893E+00,8.44299E-02
-5.93883E+00,8.10730E-02
-5.93872E+00,9.26697E-02
-5.93862E+00,8.80920E-02
-5.93852E+00,7.55798E-02
-5.93842E+00,8.50403E-02
-5.93832E+00,8.96179E-02
-5.93822E+00,8.90076E-02
-5.93812E+00,1.05792E-01
-5.93802E+00,7.71057E-02
-5.93792E+00,9.29749E-02
-5.93782E+00,9.35852E-02
-5.93772E+00,8.87024E-02
-5.93762E+00,7.34436E-02
-5.93751E+00,7.34436E-02
-5.93741E+00,8.32092E-02
-5.93731E+00,8.04626E-02
-5.93721E+00,9.45007E-02
-5.93711E+00,9.45007E-02
-5.93701E+00,9.05334E-02
-5.93691E+00,9.08386E-02
-5.93681E+00,8.90076E-02
