in s,C2 in V
1.726921E+01,-8.04138E-03
1.726927E+01,-8.49915E-03
1.726932E+01,-8.34656E-03
1.726937E+01,-7.43103E-03
1.726943E+01,-6.97327E-03
1.726948E+01,-7.27844E-03
1.726954E+01,-7.73621E-03
1.726959E+01,-7.73621E-03
1.726964E+01,-8.19397E-03
1.726970E+01,-8.49915E-03
1.726975E+01,-8.80432E-03
1.726981E+01,-8.04138E-03
1.726986E+01,-8.34656E-03
1.726991E+01,-8.19397E-03
1.726997E+01,-7.88879E-03
1.727002E+01,-8.34656E-03
1.727008E+01,-8.34656E-03
1.727013E+01,-8.04138E-03
1.727018E+01,-8.19397E-03
1.727024E+01,-8.04138E-03
1.727029E+01,-8.34656E-03
1.727035E+01,-9.41467E-03
1.727040E+01,-9.26208E-03
1.727045E+01,-8.80432E-03
1.727051E+01,-7.88879E-03
1.727056E+01,-7.27844E-03
1.727062E+01,-8.19397E-03
1.727067E+01,-9.10950E-03
1.727072E+01,-8.49915E-03
1.727078E+01,-8.65173E-03
1.727083E+01,-8.34656E-03
1.727089E+01,-8.19397E-03
1.727094E+01,-8.19397E-03
1.727099E+01,-7.88879E-03
1.727105E+01,-7.88879E-03
1.727110E+01,-7.12585E-03
1.727116E+01,-7.12585E-03
1.727121E+01,-7.73621E-03
1.727126E+01,-7.58362E-03
1.727132E+01,-7.12585E-03
1.727137E+01,-7.58362E-03
1.727143E+01,-6.21033E-03
1.727148E+01,-7.43103E-03
1.727153E+01,-7.27844E-03
1.727159E+01,-7.27844E-03
1.727164E+01,-7.12585E-03
1.727170E+01,-6.51550E-03
1.727175E+01,-6.97327E-03
1.727180E+01,-7.27844E-03
1.727186E+01,-7.73621E-03
1.727191E+01,-7.58362E-03
1.727197E+01,-7.58362E-03
1.727202E+01,-6.82068E-03
1.727207E+01,-5.90515E-03
1.727213E+01,-6.66809E-03
1.727218E+01,-7.27844E-03
1.727224E+01,-7.12585E-03
1.727229E+01,-7.58362E-03
1.727234E+01,-6.21033E-03
1.727240E+01,-5.90515E-03
1.727245E+01,-6.82068E-03
1.727251E+01,-6.21033E-03
1.727256E+01,-6.97327E-03
1.727261E+01,-5.90515E-03
1.727267E+01,-5.90515E-03
1.727272E+01,-7.12585E-03
1.727278E+01,-7.73621E-03
1.727283E+01,-6.97327E-03
1.727288E+01,-6.82068E-03
1.727294E+01,-7.12585E-03
1.727299E+01,-7.88879E-03
1.727305E+01,-7.58362E-03
1.727310E+01,-7.27844E-03
1.727315E+01,-6.82068E-03
1.727321E+01,-6.51550E-03
1.727326E+01,-8.04138E-03
1.727332E+01,-9.41467E-03
1.727337E+01,-7.12585E-03
1.727342E+01,-7.58362E-03
1.727348E+01,-8.19397E-03
1.727353E+01,-7.27844E-03
1.727359E+01,-6.21033E-03
1.727364E+01,-6.82068E-03
1.727369E+01,-7.12585E-03
1.727375E+01,-7.27844E-03
1.727380E+01,-5.75256E-03
1.727386E+01,-6.97327E-03
1.727391E+01,-8.49915E-03
1.727396E+01,-7.73621E-03
1.727402E+01,-7.27844E-03
1.727407E+01,-7.27844E-03
1.727413E+01,-8.19397E-03
1.727418E+01,-7.58362E-03
1.727423E+01,-7.43103E-03
1.727429E+01,-8.49915E-03
1.727434E+01,-8.65173E-03
1.727440E+01,-9.10950E-03
1.727445E+01,-9.56726E-03
1.727450E+01,-7.73621E-03
1.727456E+01,-8.49915E-03
1.727461E+01,-8.34656E-03
1.727467E+01,-8.34656E-03
1.727472E+01,-8.49915E-03
1.727477E+01,-8.19397E-03
1.727483E+01,-8.19397E-03
1.727488E+01,-8.49915E-03
1.727494E+01,-8.49915E-03
1.727499E+01,-8.65173E-03
1.727504E+01,-8.65173E-03
1.727510E+01,-8.19397E-03
1.727515E+01,-8.95691E-03
1.727521E+01,-8.34656E-03
1.727526E+01,-7.73621E-03
1.727531E+01,-8.49915E-03
1.727537E+01,-8.95691E-03
1.727542E+01,-9.10950E-03
1.727548E+01,-6.66809E-03
1.727553E+01,-7.12585E-03
1.727558E+01,-8.34656E-03
1.727564E+01,-9.56726E-03
1.727569E+01,-8.80432E-03
1.727575E+01,-9.10950E-03
1.727580E+01,-8.04138E-03
1.727585E+01,-7.58362E-03
1.727591E+01,-7.43103E-03
1.727596E+01,-8.34656E-03
1.727602E+01,-6.97327E-03
1.727607E+01,-7.58362E-03
1.727612E+01,-7.12585E-03
1.727618E+01,-6.82068E-03
1.727623E+01,-6.82068E-03
1.727629E+01,-6.97327E-03
1.727634E+01,-7.73621E-03
1.727639E+01,-8.19397E-03
1.727645E+01,-7.12585E-03
1.727650E+01,-7.12585E-03
1.727656E+01,-7.12585E-03
1.727661E+01,-6.51550E-03
1.727666E+01,-6.21033E-03
1.727672E+01,-6.05774E-03
1.727677E+01,-5.90515E-03
1.727683E+01,-5.75256E-03
1.727688E+01,-6.82068E-03
1.727693E+01,-6.82068E-03
1.727699E+01,-6.97327E-03
1.727704E+01,-8.34656E-03
1.727710E+01,-8.95691E-03
1.727715E+01,-8.04138E-03
1.727720E+01,-7.12585E-03
1.727726E+01,-8.95691E-03
1.727731E+01,-8.19397E-03
1.727737E+01,-8.34656E-03
1.727742E+01,-7.58362E-03
1.727747E+01,-8.19397E-03
1.727753E+01,-8.04138E-03
1.727758E+01,-7.88879E-03
1.727764E+01,-8.80432E-03
1.727769E+01,-7.73621E-03
1.727774E+01,-8.19397E-03
1.727780E+01,-8.49915E-03
1.727785E+01,-8.65173E-03
1.727791E+01,-9.26208E-03
1.727796E+01,-8.49915E-03
1.727801E+01,-8.19397E-03
1.727807E+01,-9.71985E-03
1.727812E+01,-9.87244E-03
1.727818E+01,-9.71985E-03
1.727823E+01,-9.26208E-03
1.727828E+01,-8.65173E-03
1.727834E+01,-9.26208E-03
1.727839E+01,-9.26208E-03
1.727845E+01,-9.10950E-03
1.727850E+01,-8.04138E-03
1.727855E+01,-8.65173E-03
1.727861E+01,-8.65173E-03
1.727866E+01,-9.10950E-03
1.727872E+01,-8.65173E-03
1.727877E+01,-9.87244E-03
1.727882E+01,-1.01776E-02
1.727888E+01,-1.00250E-02
1.727893E+01,-9.71985E-03
1.727899E+01,-9.71985E-03
1.727904E+01,-9.10950E-03
1.727909E+01,-9.56726E-03
1.727915E+01,-8.95691E-03
1.727920E+01,-9.10950E-03
1.727926E+01,-8.49915E-03
1.727931E+01,-7.88879E-03
1.727936E+01,-7.58362E-03
1.727942E+01,-6.82068E-03
1.727947E+01,-7.73621E-03
1.727953E+01,-8.04138E-03
1.727958E+01,-8.49915E-03
1.727963E+01,-7.73621E-03
1.727969E+01,-7.73621E-03
1.727974E+01,-7.73621E-03
1.727980E+01,-7.27844E-03
1.727985E+01,-7.43103E-03
1.727990E+01,-7.43103E-03
1.727996E+01,-8.34656E-03
1.728001E+01,-8.34656E-03
1.728007E+01,-8.49915E-03
1.728012E+01,-7.73621E-03
1.728017E+01,-7.43103E-03
1.728023E+01,-7.43103E-03
1.728028E+01,-8.19397E-03
1.728034E+01,-8.19397E-03
1.728039E+01,-8.19397E-03
1.728044E+01,-8.34656E-03
1.728050E+01,-8.19397E-03
1.728055E+01,-8.49915E-03
1.728061E+01,-8.19397E-03
1.728066E+01,-8.49915E-03
1.728071E+01,-7.58362E-03
1.728077E+01,-8.34656E-03
1.728082E+01,-7.88879E-03
1.728088E+01,-8.19397E-03
1.728093E+01,-7.73621E-03
1.728098E+01,-7.12585E-03
1.728104E+01,-7.43103E-03
1.728109E+01,-7.73621E-03
1.728115E+01,-8.49915E-03
1.728120E+01,-8.80432E-03
1.728125E+01,-8.04138E-03
1.728131E+01,-8.34656E-03
1.728136E+01,-8.65173E-03
1.728142E+01,-7.73621E-03
1.728147E+01,-7.88879E-03
1.728152E+01,-6.36292E-03
1.728158E+01,-8.04138E-03
1.728163E+01,-6.97327E-03
1.728169E+01,-8.49915E-03
1.728174E+01,-7.88879E-03
1.728179E+01,-7.43103E-03
1.728185E+01,-8.19397E-03
1.728190E+01,-8.49915E-03
1.728196E+01,-7.73621E-03
1.728201E+01,-6.66809E-03
1.728206E+01,-7.88879E-03
1.728212E+01,-7.27844E-03
1.728217E+01,-7.73621E-03
1.728223E+01,-6.97327E-03
1.728228E+01,-8.95691E-03
1.728233E+01,-7.58362E-03
1.728239E+01,-7.27844E-03
1.728244E+01,-7.43103E-03
1.728250E+01,-6.66809E-03
1.728255E+01,-8.19397E-03
1.728260E+01,-8.19397E-03
1.728266E+01,-8.04138E-03
1.728271E+01,-6.51550E-03
1.728277E+01,-6.36292E-03
1.728282E+01,-7.58362E-03
1.728287E+01,-8.34656E-03
1.728293E+01,-8.19397E-03
1.728298E+01,-7.73621E-03
1.728304E+01,-8.49915E-03
1.728309E+01,-8.65173E-03
1.728314E+01,-1.01776E-02
1.728320E+01,-8.65173E-03
1.728325E+01,-8.49915E-03
1.728331E+01,-7.88879E-03
1.728336E+01,-8.19397E-03
1.728341E+01,-7.12585E-03
1.728347E+01,-6.97327E-03
1.728352E+01,-6.97327E-03
1.728358E+01,-7.58362E-03
1.728363E+01,-7.88879E-03
1.728368E+01,-9.26208E-03
1.728374E+01,-8.95691E-03
1.728379E+01,-8.80432E-03
1.728385E+01,-9.26208E-03
1.728390E+01,-1.00250E-02
1.728395E+01,-8.49915E-03
1.728401E+01,-7.58362E-03
1.728406E+01,-7.73621E-03
1.728412E+01,-8.65173E-03
1.728417E+01,-8.95691E-03
1.728422E+01,-7.43103E-03
1.728428E+01,-8.19397E-03
1.728433E+01,-9.41467E-03
1.728439E+01,-8.04138E-03
1.728444E+01,-8.19397E-03
1.728449E+01,-8.80432E-03
1.728455E+01,-8.95691E-03
1.728460E+01,-7.73621E-03
1.728466E+01,-8.34656E-03
1.728471E+01,-7.58362E-03
1.728476E+01,-7.43103E-03
1.728482E+01,-7.58362E-03
1.728487E+01,-7.88879E-03
1.728493E+01,-7.27844E-03
1.728498E+01,-8.80432E-03
1.728503E+01,-8.04138E-03
1.728509E+01,-8.19397E-03
1.728514E+01,-8.80432E-03
1.728520E+01,-8.65173E-03
1.728525E+01,-8.34656E-03
1.728530E+01,-8.65173E-03
1.728536E+01,-8.65173E-03
1.728541E+01,-8.49915E-03
1.728547E+01,-7.73621E-03
1.728552E+01,-7.43103E-03
1.728557E+01,-8.95691E-03
1.728563E+01,-8.65173E-03
1.728568E+01,-7.73621E-03
1.728574E+01,-8.34656E-03
1.728579E+01,-7.58362E-03
1.728584E+01,-7.43103E-03
1.728590E+01,-7.58362E-03
1.728595E+01,-7.43103E-03
1.728601E+01,-8.19397E-03
1.728606E+01,-8.04138E-03
1.728611E+01,-8.95691E-03
1.728617E+01,-8.95691E-03
1.728622E+01,-6.82068E-03
1.728628E+01,-7.88879E-03
1.728633E+01,-8.65173E-03
1.728638E+01,-8.04138E-03
1.728644E+01,-7.27844E-03
1.728649E+01,-6.97327E-03
1.728655E+01,-8.34656E-03
1.728660E+01,-6.97327E-03
1.728665E+01,-6.36292E-03
1.728671E+01,-6.51550E-03
1.728676E+01,-7.12585E-03
1.728682E+01,-7.27844E-03
1.728687E+01,-7.43103E-03
1.728692E+01,-7.27844E-03
1.728698E+01,-7.27844E-03
1.728703E+01,-7.43103E-03
1.728709E+01,-8.34656E-03
1.728714E+01,-7.73621E-03
1.728719E+01,-8.19397E-03
1.728725E+01,-8.34656E-03
1.728730E+01,-8.49915E-03
1.728736E+01,-8.04138E-03
1.728741E+01,-7.58362E-03
1.728746E+01,-8.19397E-03
1.728752E+01,-7.27844E-03
1.728757E+01,-8.34656E-03
1.728763E+01,-9.41467E-03
1.728768E+01,-8.19397E-03
1.728773E+01,-7.73621E-03
1.728779E+01,-7.27844E-03
1.728784E+01,-7.88879E-03
1.728790E+01,-7.73621E-03
1.728795E+01,-6.21033E-03
1.728800E+01,-7.12585E-03
1.728806E+01,-7.12585E-03
1.728811E+01,-8.04138E-03
1.728817E+01,-7.73621E-03
1.728822E+01,-7.73621E-03
1.728827E+01,-9.10950E-03
1.728833E+01,-8.19397E-03
1.728838E+01,-6.66809E-03
1.728844E+01,-6.97327E-03
1.728849E+01,-7.12585E-03
1.728854E+01,-7.43103E-03
1.728860E+01,-6.97327E-03
1.728865E+01,-7.43103E-03
1.728871E+01,-6.82068E-03
1.728876E+01,-8.34656E-03
1.728881E+01,-8.04138E-03
1.728887E+01,-8.49915E-03
1.728892E+01,-9.26208E-03
1.728898E+01,-8.34656E-03
1.728903E+01,-8.19397E-03
1.728908E+01,-9.41467E-03
1.728914E+01,-8.65173E-03
1.728919E+01,-8.49915E-03
1.728925E+01,-8.19397E-03
1.728930E+01,-8.49915E-03
1.728935E+01,-8.49915E-03
1.728941E+01,-7.58362E-03
1.728946E+01,-7.88879E-03
1.728952E+01,-8.65173E-03
1.728957E+01,-8.34656E-03
1.728962E+01,-7.58362E-03
1.728968E+01,-6.82068E-03
1.728973E+01,-8.04138E-03
1.728979E+01,-8.04138E-03
1.728984E+01,-8.04138E-03
1.728989E+01,-8.34656E-03
1.728995E+01,-8.34656E-03
1.729000E+01,-8.34656E-03
1.729006E+01,-1.00250E-02
1.729011E+01,-9.71985E-03
1.729016E+01,-9.41467E-03
1.729022E+01,-8.80432E-03
1.729027E+01,-8.34656E-03
1.729033E+01,-9.26208E-03
1.729038E+01,-9.10950E-03
1.729043E+01,-9.41467E-03
1.729049E+01,-8.80432E-03
1.729054E+01,-7.88879E-03
1.729060E+01,-7.43103E-03
1.729065E+01,-8.80432E-03
1.729070E+01,-6.97327E-03
1.729076E+01,-7.58362E-03
1.729081E+01,-9.26208E-03
1.729087E+01,-9.87244E-03
1.729092E+01,-9.56726E-03
1.729097E+01,-8.34656E-03
1.729103E+01,-8.34656E-03
1.729108E+01,-8.65173E-03
1.729114E+01,-8.95691E-03
1.729119E+01,-8.34656E-03
1.729124E+01,-8.49915E-03
1.729130E+01,-8.80432E-03
1.729135E+01,-8.34656E-03
1.729141E+01,-6.82068E-03
1.729146E+01,-7.73621E-03
1.729151E+01,-7.88879E-03
1.729157E+01,-8.65173E-03
1.729162E+01,-7.88879E-03
1.729168E+01,-8.04138E-03
1.729173E+01,-7.88879E-03
1.729178E+01,-7.88879E-03
1.729184E+01,-8.19397E-03
1.729189E+01,-8.34656E-03
1.729195E+01,-8.95691E-03
1.729200E+01,-8.04138E-03
1.729205E+01,-7.73621E-03
1.729211E+01,-8.49915E-03
1.729216E+01,-7.12585E-03
1.729222E+01,-7.27844E-03
1.729227E+01,-7.43103E-03
1.729232E+01,-7.27844E-03
1.729238E+01,-6.36292E-03
1.729243E+01,-7.12585E-03
1.729249E+01,-6.82068E-03
1.729254E+01,-6.82068E-03
1.729259E+01,-6.66809E-03
1.729265E+01,-6.05774E-03
1.729270E+01,-5.75256E-03
1.729276E+01,-7.27844E-03
1.729281E+01,-7.27844E-03
1.729286E+01,-6.97327E-03
1.729292E+01,-7.43103E-03
1.729297E+01,-5.90515E-03
1.729303E+01,-7.12585E-03
1.729308E+01,-7.12585E-03
1.729313E+01,-7.43103E-03
1.729319E+01,-7.88879E-03
1.729324E+01,-7.27844E-03
1.729330E+01,-7.58362E-03
1.729335E+01,-8.34656E-03
1.729340E+01,-7.73621E-03
1.729346E+01,-7.73621E-03
1.729351E+01,-6.97327E-03
1.729357E+01,-8.49915E-03
1.729362E+01,-8.04138E-03
1.729367E+01,-8.80432E-03
1.729373E+01,-8.95691E-03
1.729378E+01,-8.65173E-03
1.729384E+01,-9.10950E-03
1.729389E+01,-8.65173E-03
1.729394E+01,-8.80432E-03
1.729400E+01,-7.58362E-03
1.729405E+01,-8.34656E-03
1.729411E+01,-8.19397E-03
1.729416E+01,-8.19397E-03
1.729421E+01,-7.58362E-03
1.729427E+01,-7.73621E-03
1.729432E+01,-8.04138E-03
1.729438E+01,-8.80432E-03
1.729443E+01,-7.73621E-03
1.729448E+01,-8.34656E-03
1.729454E+01,-8.65173E-03
1.729459E+01,-8.49915E-03
1.729465E+01,-7.73621E-03
1.729470E+01,-8.19397E-03
1.729475E+01,-8.65173E-03
1.729481E+01,-8.19397E-03
1.729486E+01,-8.65173E-03
1.729492E+01,-9.10950E-03
1.729497E+01,-8.80432E-03
1.729502E+01,-9.10950E-03
1.729508E+01,-8.65173E-03
1.729513E+01,-7.27844E-03
1.729519E+01,-7.58362E-03
1.729524E+01,-8.19397E-03
1.729529E+01,-7.73621E-03
1.729535E+01,-7.88879E-03
1.729540E+01,-5.90515E-03
1.729546E+01,-6.05774E-03
1.729551E+01,-5.59998E-03
1.729556E+01,-5.75256E-03
1.729562E+01,-4.98962E-03
1.729567E+01,-6.05774E-03
1.729573E+01,-6.05774E-03
1.729578E+01,-5.90515E-03
1.729583E+01,-6.51550E-03
1.729589E+01,-7.73621E-03
1.729594E+01,-7.88879E-03
1.729600E+01,-6.97327E-03
1.729605E+01,-6.82068E-03
1.729610E+01,-7.43103E-03
1.729616E+01,-7.88879E-03
1.729621E+01,-6.82068E-03
1.729627E+01,-7.12585E-03
