in s,C1 in V
4.135646E+00,4.87114E+00
4.135697E+00,4.87083E+00
4.135747E+00,4.86992E+00
4.135798E+00,4.87007E+00
4.135848E+00,4.87038E+00
4.135898E+00,4.86961E+00
4.135949E+00,4.86900E+00
4.135999E+00,4.86732E+00
4.136050E+00,4.86992E+00
4.136100E+00,4.87022E+00
4.136150E+00,4.86870E+00
4.136201E+00,4.86931E+00
4.136251E+00,4.86626E+00
4.136302E+00,4.86885E+00
4.136352E+00,4.86961E+00
4.136402E+00,4.87053E+00
4.136453E+00,4.86473E+00
4.136503E+00,4.86778E+00
4.136554E+00,4.86961E+00
4.136604E+00,4.87007E+00
4.136654E+00,4.87053E+00
4.136705E+00,4.87083E+00
4.136755E+00,4.87053E+00
4.136806E+00,4.87053E+00
4.136856E+00,4.87114E+00
4.136906E+00,4.87053E+00
4.136957E+00,4.86855E+00
4.137007E+00,4.86763E+00
4.137058E+00,4.86992E+00
4.137108E+00,4.87099E+00
4.137158E+00,4.86992E+00
4.137209E+00,4.86916E+00
4.137259E+00,4.86443E+00
4.137310E+00,4.86763E+00
4.137360E+00,4.87022E+00
4.137410E+00,4.87083E+00
4.137461E+00,4.86839E+00
4.137511E+00,4.87053E+00
4.137562E+00,4.87114E+00
4.137612E+00,4.87190E+00
4.137662E+00,4.87236E+00
4.137713E+00,4.87328E+00
4.137763E+00,4.87175E+00
4.137814E+00,4.87144E+00
4.137864E+00,4.87068E+00
4.137914E+00,4.87144E+00
4.137965E+00,4.87114E+00
4.138015E+00,4.86931E+00
4.138066E+00,4.87068E+00
4.138116E+00,4.87038E+00
4.138166E+00,4.87099E+00
4.138217E+00,4.87114E+00
4.138267E+00,4.86794E+00
4.138318E+00,4.87144E+00
4.138368E+00,4.87129E+00
4.138418E+00,4.87236E+00
4.138469E+00,4.86214E+00
4.138519E+00,4.87038E+00
4.138570E+00,4.87114E+00
4.138620E+00,4.87083E+00
4.138670E+00,4.87190E+00
4.138721E+00,4.87083E+00
4.138771E+00,4.87022E+00
4.138822E+00,4.87114E+00
4.138872E+00,4.87144E+00
4.138922E+00,4.87160E+00
4.138973E+00,4.87144E+00
4.139023E+00,4.87038E+00
4.139074E+00,4.87206E+00
4.139124E+00,4.87038E+00
4.139174E+00,4.87007E+00
4.139225E+00,4.87053E+00
4.139275E+00,4.86382E+00
4.139326E+00,4.87114E+00
4.139376E+00,4.87053E+00
4.139426E+00,4.87099E+00
4.139477E+00,4.87007E+00
4.139527E+00,4.87053E+00
4.139578E+00,4.87114E+00
4.139628E+00,4.87099E+00
4.139678E+00,4.87114E+00
4.139729E+00,4.87053E+00
4.139779E+00,4.86992E+00
4.139830E+00,4.87114E+00
4.139880E+00,4.87114E+00
4.139930E+00,4.87099E+00
4.139981E+00,4.87099E+00
4.140031E+00,4.87144E+00
4.140082E+00,4.87083E+00
4.140132E+00,4.87038E+00
4.140182E+00,4.86961E+00
4.140233E+00,4.87007E+00
4.140283E+00,4.86580E+00
4.140334E+00,4.86900E+00
4.140384E+00,4.86931E+00
4.140434E+00,4.86732E+00
4.140485E+00,4.86305E+00
4.140535E+00,4.87007E+00
4.140586E+00,4.87083E+00
4.140636E+00,4.87175E+00
4.140686E+00,4.87206E+00
4.140737E+00,4.87114E+00
4.140787E+00,4.87206E+00
4.140838E+00,4.87099E+00
4.140888E+00,4.87190E+00
4.140938E+00,4.87160E+00
4.140989E+00,4.87007E+00
4.141039E+00,4.87038E+00
4.141090E+00,4.87175E+00
4.141140E+00,4.87053E+00
4.141190E+00,4.87175E+00
4.141241E+00,4.87007E+00
4.141291E+00,4.86443E+00
4.141342E+00,4.87099E+00
4.141392E+00,4.87114E+00
4.141442E+00,4.86977E+00
4.141493E+00,4.87144E+00
4.141543E+00,4.87038E+00
4.141594E+00,4.87053E+00
4.141644E+00,4.87114E+00
4.141694E+00,4.87129E+00
4.141745E+00,4.87068E+00
4.141795E+00,4.87175E+00
4.141846E+00,4.87251E+00
4.141896E+00,4.87099E+00
4.141946E+00,4.87144E+00
4.141997E+00,4.86946E+00
4.142047E+00,4.87053E+00
4.142098E+00,4.87129E+00
4.142148E+00,4.87007E+00
4.142198E+00,4.87114E+00
4.142249E+00,4.86809E+00
4.142299E+00,4.86992E+00
4.142350E+00,4.87007E+00
4.142400E+00,4.87068E+00
4.142450E+00,4.86519E+00
4.142501E+00,4.86809E+00
4.142551E+00,4.87099E+00
4.142602E+00,4.87083E+00
4.142652E+00,4.87175E+00
4.142702E+00,4.87236E+00
4.142753E+00,4.87068E+00
4.142803E+00,4.87083E+00
4.142854E+00,4.87175E+00
4.142904E+00,4.87099E+00
4.142954E+00,4.87022E+00
4.143005E+00,4.86916E+00
4.143055E+00,4.87022E+00
4.143106E+00,4.87160E+00
4.143156E+00,4.87144E+00
4.143206E+00,4.87083E+00
4.143257E+00,4.86732E+00
4.143307E+00,4.86916E+00
4.143358E+00,4.87160E+00
4.143408E+00,4.87068E+00
4.143458E+00,4.86870E+00
4.143509E+00,4.87129E+00
4.143559E+00,4.87083E+00
4.143610E+00,4.87144E+00
4.143660E+00,4.87175E+00
4.143710E+00,4.87114E+00
4.143761E+00,4.87099E+00
4.143811E+00,4.87068E+00
4.143862E+00,4.87144E+00
4.143912E+00,4.87129E+00
4.143962E+00,4.87160E+00
4.144013E+00,4.87038E+00
4.144063E+00,4.87099E+00
4.144114E+00,4.87007E+00
4.144164E+00,4.86977E+00
4.144214E+00,4.86977E+00
4.144265E+00,4.86626E+00
4.144315E+00,4.86977E+00
4.144366E+00,4.86977E+00
4.144416E+00,4.87068E+00
4.144466E+00,4.86259E+00
4.144517E+00,4.86992E+00
4.144567E+00,4.87114E+00
4.144618E+00,4.87144E+00
4.144668E+00,4.87190E+00
4.144718E+00,4.87129E+00
4.144769E+00,4.87038E+00
4.144819E+00,4.87114E+00
4.144870E+00,4.87144E+00
4.144920E+00,4.87114E+00
4.144970E+00,4.87114E+00
4.145021E+00,4.87068E+00
4.145071E+00,4.87099E+00
4.145122E+00,4.87175E+00
4.145172E+00,4.86992E+00
4.145222E+00,4.86961E+00
4.145273E+00,4.86366E+00
4.145323E+00,4.86931E+00
4.145374E+00,4.87007E+00
4.145424E+00,4.87022E+00
4.145474E+00,4.86839E+00
4.145525E+00,4.87022E+00
4.145575E+00,4.86977E+00
4.145626E+00,4.87038E+00
4.145676E+00,4.87022E+00
4.145726E+00,4.87007E+00
4.145777E+00,4.86977E+00
4.145827E+00,4.86946E+00
4.145878E+00,4.86992E+00
4.145928E+00,4.86961E+00
4.145978E+00,4.86946E+00
4.146029E+00,4.87007E+00
4.146079E+00,4.87022E+00
4.146130E+00,4.86961E+00
4.146180E+00,4.86931E+00
4.146230E+00,4.87007E+00
4.146281E+00,4.86534E+00
4.146331E+00,4.86946E+00
4.146382E+00,4.86977E+00
4.146432E+00,4.86809E+00
4.146482E+00,4.86382E+00
4.146533E+00,4.87053E+00
4.146583E+00,4.87114E+00
4.146634E+00,4.87068E+00
4.146684E+00,4.87068E+00
4.146734E+00,4.87083E+00
4.146785E+00,4.87068E+00
4.146835E+00,4.87068E+00
4.146886E+00,4.87038E+00
4.146936E+00,4.87114E+00
4.146986E+00,4.86946E+00
4.147037E+00,4.87083E+00
4.147087E+00,4.87038E+00
4.147138E+00,4.87007E+00
4.147188E+00,4.87022E+00
4.147238E+00,4.86916E+00
4.147289E+00,4.86183E+00
4.147339E+00,4.86855E+00
4.147390E+00,4.86977E+00
4.147440E+00,4.86809E+00
4.147490E+00,4.87022E+00
4.147541E+00,4.86946E+00
4.147591E+00,4.86931E+00
4.147642E+00,4.86977E+00
4.147692E+00,4.87053E+00
4.147742E+00,4.87083E+00
4.147793E+00,4.87007E+00
4.147843E+00,4.87053E+00
4.147894E+00,4.87068E+00
4.147944E+00,4.87099E+00
4.147994E+00,4.86977E+00
4.148045E+00,4.87114E+00
4.148095E+00,4.87038E+00
4.148146E+00,4.86992E+00
4.148196E+00,4.87160E+00
4.148246E+00,4.87007E+00
4.148297E+00,4.86794E+00
4.148347E+00,4.87053E+00
4.148398E+00,4.87099E+00
4.148448E+00,4.86671E+00
4.148498E+00,4.86504E+00
4.148549E+00,4.86855E+00
4.148599E+00,4.86992E+00
4.148650E+00,4.87022E+00
4.148700E+00,4.87083E+00
4.148750E+00,4.87083E+00
4.148801E+00,4.87022E+00
4.148851E+00,4.87083E+00
4.148902E+00,4.87114E+00
4.148952E+00,4.87099E+00
4.149002E+00,4.86961E+00
4.149053E+00,4.87114E+00
4.149103E+00,4.87099E+00
4.149154E+00,4.86961E+00
4.149204E+00,4.86992E+00
4.149254E+00,4.86671E+00
4.149305E+00,4.86671E+00
4.149355E+00,4.86916E+00
4.149406E+00,4.87007E+00
4.149456E+00,4.86732E+00
4.149506E+00,4.87053E+00
4.149557E+00,4.87083E+00
4.149607E+00,4.87068E+00
4.149658E+00,4.87129E+00
4.149708E+00,4.87144E+00
4.149758E+00,4.87190E+00
4.149809E+00,4.87221E+00
4.149859E+00,4.87190E+00
4.149910E+00,4.87099E+00
4.149960E+00,4.87099E+00
4.150010E+00,4.87022E+00
4.150061E+00,4.87068E+00
4.150111E+00,4.87175E+00
4.150162E+00,4.87114E+00
4.150212E+00,4.87160E+00
4.150262E+00,4.86809E+00
4.150313E+00,4.87099E+00
4.150363E+00,4.87114E+00
4.150414E+00,4.87175E+00
4.150464E+00,4.86320E+00
4.150514E+00,4.87083E+00
4.150565E+00,4.87190E+00
4.150615E+00,4.87206E+00
4.150666E+00,4.87144E+00
4.150716E+00,4.87114E+00
4.150766E+00,4.87083E+00
4.150817E+00,4.87099E+00
4.150867E+00,4.87236E+00
4.150918E+00,4.87206E+00
4.150968E+00,4.87053E+00
4.151018E+00,4.86916E+00
4.151069E+00,4.87114E+00
4.151119E+00,4.87099E+00
4.151170E+00,4.87099E+00
4.151220E+00,4.87038E+00
4.151270E+00,4.86290E+00
4.151321E+00,4.86916E+00
4.151371E+00,4.86885E+00
4.151422E+00,4.87083E+00
4.151472E+00,4.86977E+00
4.151522E+00,4.87175E+00
4.151573E+00,4.87053E+00
4.151623E+00,4.87099E+00
4.151674E+00,4.87144E+00
4.151724E+00,4.87099E+00
4.151774E+00,4.87099E+00
4.151825E+00,4.87175E+00
4.151875E+00,4.87160E+00
4.151926E+00,4.87053E+00
4.151976E+00,4.86946E+00
4.152026E+00,4.87022E+00
4.152077E+00,4.87083E+00
4.152127E+00,4.87114E+00
4.152178E+00,4.87068E+00
4.152228E+00,4.87099E+00
4.152278E+00,4.86626E+00
4.152329E+00,4.86946E+00
4.152379E+00,4.86946E+00
4.152430E+00,4.86855E+00
4.152480E+00,4.86290E+00
4.152530E+00,4.86977E+00
4.152581E+00,4.87007E+00
4.152631E+00,4.87053E+00
4.152682E+00,4.87099E+00
4.152732E+00,4.87038E+00
4.152782E+00,4.87007E+00
4.152833E+00,4.87083E+00
4.152883E+00,4.87053E+00
4.152934E+00,4.87083E+00
4.152984E+00,4.86900E+00
4.153034E+00,4.87038E+00
4.153085E+00,4.87129E+00
4.153135E+00,4.87160E+00
4.153186E+00,4.87160E+00
4.153236E+00,4.87160E+00
4.153286E+00,4.86366E+00
4.153337E+00,4.87022E+00
4.153387E+00,4.87083E+00
4.153438E+00,4.86946E+00
4.153488E+00,4.87129E+00
4.153538E+00,4.87053E+00
4.153589E+00,4.87053E+00
4.153639E+00,4.87022E+00
4.153690E+00,4.87129E+00
4.153740E+00,4.87083E+00
4.153790E+00,4.87099E+00
4.153841E+00,4.87114E+00
4.153891E+00,4.87175E+00
4.153942E+00,4.87099E+00
4.153992E+00,4.87038E+00
4.154042E+00,4.87144E+00
4.154093E+00,4.87175E+00
4.154143E+00,4.87190E+00
4.154194E+00,4.87282E+00
4.154244E+00,4.87206E+00
4.154294E+00,4.87022E+00
4.154345E+00,4.87236E+00
4.154395E+00,4.87190E+00
4.154446E+00,4.86778E+00
4.154496E+00,4.86671E+00
4.154546E+00,4.87129E+00
4.154597E+00,4.87144E+00
4.154647E+00,4.87175E+00
4.154698E+00,4.87083E+00
4.154748E+00,4.87068E+00
4.154798E+00,4.87144E+00
4.154849E+00,4.87190E+00
4.154899E+00,4.87251E+00
4.154950E+00,4.87160E+00
4.155000E+00,4.87068E+00
4.155050E+00,4.87206E+00
4.155101E+00,4.87312E+00
4.155151E+00,4.87251E+00
4.155202E+00,4.87221E+00
4.155252E+00,4.86809E+00
4.155302E+00,4.86702E+00
4.155353E+00,4.87022E+00
4.155403E+00,4.87114E+00
4.155454E+00,4.86885E+00
4.155504E+00,4.86977E+00
4.155554E+00,4.86992E+00
4.155605E+00,4.86992E+00
4.155655E+00,4.87053E+00
4.155706E+00,4.87114E+00
4.155756E+00,4.87007E+00
4.155806E+00,4.86992E+00
4.155857E+00,4.87099E+00
4.155907E+00,4.87129E+00
4.155958E+00,4.87007E+00
4.156008E+00,4.86946E+00
4.156058E+00,4.87068E+00
4.156109E+00,4.87053E+00
4.156159E+00,4.86977E+00
4.156210E+00,4.87022E+00
4.156260E+00,4.86702E+00
4.156310E+00,4.87083E+00
4.156361E+00,4.87099E+00
4.156411E+00,4.87160E+00
4.156462E+00,4.86336E+00
4.156512E+00,4.87129E+00
4.156562E+00,4.87129E+00
4.156613E+00,4.87206E+00
4.156663E+00,4.87236E+00
4.156714E+00,4.87221E+00
4.156764E+00,4.87129E+00
4.156814E+00,4.87282E+00
4.156865E+00,4.87297E+00
4.156915E+00,4.87282E+00
4.156966E+00,4.87114E+00
4.157016E+00,4.86946E+00
4.157066E+00,4.87053E+00
4.157117E+00,4.87175E+00
4.157167E+00,4.87114E+00
